cell_type	day	molecule	dose	log2FC	pinhib	pval	padj	log10padj	hit
HBL-1	D5	(S)-HDAC-42	100	-0.413625905830295	0.75073419063713	0.0527483564979223	0.0957278155514337	1.01896185130079	Not a hit
HBL-1	D5	(S)-HDAC-42	500	-3.74367601681079	0.0746519617542204	2.2377263710896e-173	3.92049660214898e-172	171.406658918206	Hit
HBL-1	D5	(S)-HDAC-42	1000	-7.14215132474238	0.00707942879022751	9.08179382062131e-194	3.83994619622118e-192	191.415674860749	Hit
HBL-1	D5	2,4-DPD	100	0.300677637562188	1.23172282086369	0.0158760253858888	0.039286435700674	1.40575737118175	Not a hit
HBL-1	D5	2,4-DPD	500	0.206162776844364	1.15361575823464	0.154213865501053	0.213752130029941	0.670089548854104	Not a hit
HBL-1	D5	2,4-DPD	1000	-0.0400981296296446	0.972588791349442	0.624266235583901	0.685284739813906	0.164128939112714	Not a hit
HBL-1	D5	2,4-Pyridinedicarboxylic Acid (hydrate)	100	0.161945461245087	1.11879480600638	0.0330354528131258	0.0670665662261554	1.1734939287452	Not a hit
HBL-1	D5	2,4-Pyridinedicarboxylic Acid (hydrate)	500	0.168196088550821	1.12365261752364	0.242861542521516	0.310126401237388	0.50846126045197	Not a hit
HBL-1	D5	2,4-Pyridinedicarboxylic Acid (hydrate)	1000	0.0376306119075277	1.02642670545577	0.554827979531981	0.618357900852437	0.208760085793892	Not a hit
HBL-1	D5	2',3',5'-triacetyl-5-Azacytidine	100	0.0640126980779226	1.0453693011257	0.183132507475444	0.242003024211002	0.616179206788396	Not a hit
HBL-1	D5	2',3',5'-triacetyl-5-Azacytidine	500	0.148453757530733	1.10838090184428	0.271545245641837	0.338851332168446	0.469990802624611	Not a hit
HBL-1	D5	2',3',5'-triacetyl-5-Azacytidine	1000	-0.0850576520813922	0.9427468617021	0.0815697041145935	0.129447573920985	0.887906084608037	Not a hit
HBL-1	D5	3-amino Benzamide	100	-0.0169812345559806	0.988298506427905	0.828199293330263	0.863550311417352	0.0637123548719502	Not a hit
HBL-1	D5	3-amino Benzamide	500	0.240321990042918	1.18125627245296	0.157269858221869	0.215836830737573	0.665874444633295	Not a hit
HBL-1	D5	3-amino Benzamide	1000	-8.81983030962609e-05	0.999938867463548	0.999249971030488	0.999249971030488	0.000325855658599971	Not a hit
HBL-1	D5	3-Deazaneplanocin A	100	0.206151792397601	1.15360697482423	0.110467752368249	0.16450007461056	0.783833900735606	Not a hit
HBL-1	D5	3-Deazaneplanocin A	500	-0.415412266643519	0.74980519859613	0.00855606408052526	0.0246549741267767	1.6080954488864	Not a hit
HBL-1	D5	3-Deazaneplanocin A	1000	-0.997417185212086	0.500895937139825	2.78027350587515e-34	2.83199952458911e-33	32.5479068238878	Not a hit
HBL-1	D5	3-Deazaneplanocin A (hydrochloride)	100	0.15981984116111	1.11714762377421	0.0228564828725491	0.0517659051927694	1.2859561873944	Not a hit
HBL-1	D5	3-Deazaneplanocin A (hydrochloride)	500	-0.846611954335547	0.556089131472371	0.00079307844064797	0.00310150318753403	2.50842776815766	Not a hit
HBL-1	D5	3-Deazaneplanocin A (hydrochloride)	1000	-1.4980863232542	0.354022676072099	6.70036401609701e-08	4.31582270448602e-07	6.36493640459268	Hit
HBL-1	D5	3,3'-Diindolylmethane	100	0.365190513093121	1.28805171016221	0.149328294062577	0.210308015432182	0.677144174809497	Not a hit
HBL-1	D5	3,3'-Diindolylmethane	500	0.378905453987264	1.30035492590344	0.0106645635889976	0.0288338200739565	1.54009781591441	Not a hit
HBL-1	D5	3,3'-Diindolylmethane	1000	0.0814943121613971	1.0581134440695	0.417854035423533	0.486755498711456	0.312689133703043	Not a hit
HBL-1	D5	4-iodo-SAHA	100	-0.174726951817918	0.885935177611391	0.00145107385888728	0.00525926182000024	2.27907520831737	Not a hit
HBL-1	D5	4-iodo-SAHA	500	-4.58279210609108	0.0417293972958456	1.05588476267949e-152	1.55015728260386e-151	150.809624235055	Hit
HBL-1	D5	4-iodo-SAHA	1000	-7.61895259149327	0.00508705852895794	1.46777282477228e-193	4.28589664833506e-192	191.367958305902	Hit
HBL-1	D5	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	100	0.300999268560965	1.23199744882917	0.000277503812530891	0.00120343237513396	2.91957830915407	Not a hit
HBL-1	D5	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	500	0.286181483291487	1.21940847946928	0.0804350219667362	0.128255606123932	0.891923642547713	Not a hit
HBL-1	D5	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	1000	0.0780795588285936	1.05561192878481	0.24448384837226	0.311290481357703	0.506834158973852	Not a hit
HBL-1	D5	5-Azacytidine	100	0.35188285958965	1.27622514082588	0.00229316819243243	0.00790872179752287	2.10189370122279	Not a hit
HBL-1	D5	5-Azacytidine	500	0.296581721553516	1.22823082966514	2.54985181782321e-34	2.6591311814442e-33	32.5752602373311	Not a hit
HBL-1	D5	5-Azacytidine	1000	0.0263758488359284	1.01845049046271	0.37885785791427	0.444878664253218	0.351758421897007	Not a hit
HBL-1	D5	5-Methyl-2'-deoxycytidine	100	0.318685122712407	1.24719333439866	0.00043990207668715	0.00187065154940749	2.72800710200452	Not a hit
HBL-1	D5	5-Methyl-2'-deoxycytidine	500	0.356185011410212	1.280036555383	0.0118826911634639	0.0309798733904595	1.50892036146181	Not a hit
HBL-1	D5	5-Methyl-2'-deoxycytidine	1000	0.120538102681649	1.08714027323082	0.0899006638833584	0.139139543395445	0.856549426170003	Not a hit
HBL-1	D5	5-Methylcytidine	100	-0.199505853819492	0.870848791891671	0.471779938201765	0.539529015489225	0.267985194302645	Not a hit
HBL-1	D5	5-Methylcytidine	500	0.149802946848285	1.10941792983332	0.0751342360070574	0.123253915247532	0.909199276161145	Not a hit
HBL-1	D5	5-Methylcytidine	1000	-0.0361891080159072	0.975227620616866	0.771934063658542	0.812757499717407	0.0900390143623084	Not a hit
HBL-1	D5	6-Thioguanine	100	0.297270739400706	1.22881756148051	0.0781891883791813	0.127311763977998	0.895131464416433	Not a hit
HBL-1	D5	6-Thioguanine	500	0.336847235561443	1.26299351860435	0.00200973239563442	0.00704210231430301	2.15229766938023	Not a hit
HBL-1	D5	6-Thioguanine	1000	-0.420408126095839	0.747213214184224	0.104415476251832	0.157161438482139	0.803654004790263	Not a hit
HBL-1	D5	AGK2	100	0.119908926285665	1.08666626184904	0.273758207310101	0.34064231477791	0.467701404720169	Not a hit
HBL-1	D5	AGK2	500	0.18124191565513	1.13385952598042	0.0365947695400561	0.0722004912547053	1.14145984746524	Not a hit
HBL-1	D5	AGK2	1000	-0.0158973434909702	0.989041290168219	0.678951941089378	0.735477265873182	0.133430747081144	Not a hit
HBL-1	D5	AGK7	100	0.207924331809317	1.15502520282505	0.259778643072906	0.326962774902106	0.485501689464684	Not a hit
HBL-1	D5	AGK7	500	0.271759678145809	1.20727946803451	0.00678647210903192	0.0203594163270958	1.69123467670635	Not a hit
HBL-1	D5	AGK7	1000	0.00178823146605733	1.00124027610592	0.98480557973463	0.996018605765245	0.00173254881956852	Not a hit
HBL-1	D5	AK-7	100	0.422653147159091	1.3403902961116	0.0129666481200469	0.0332128179916991	1.47869427446713	Not a hit
HBL-1	D5	AK-7	500	0.132106096761147	1.0958923561434	0.182370173929355	0.242003024211002	0.616179206788396	Not a hit
HBL-1	D5	AK-7	1000	0.0175773101248145	1.01225818612386	0.753855186759568	0.798295241171545	0.0978364596542881	Not a hit
HBL-1	D5	AMI-1 (sodium salt)	100	0.246114216081921	1.18600839026496	0.0162613781133239	0.0397904112493624	1.40022157222818	Not a hit
HBL-1	D5	AMI-1 (sodium salt)	500	0.292753127955696	1.2249756977673	0.0417110923659063	0.0794324280707259	1.10000216184188	Not a hit
HBL-1	D5	AMI-1 (sodium salt)	1000	-0.026487380034079	0.981807858915475	0.611050748487242	0.674156745182398	0.171239115848321	Not a hit
HBL-1	D5	Anacardic Acid	100	0.371516523544762	1.29371203261058	0.0288522947917172	0.0616453908232787	1.21009938970651	Not a hit
HBL-1	D5	Anacardic Acid	500	0.352101945363406	1.27641896141559	0.0121941787636564	0.0316038479200089	1.5002600367269	Not a hit
HBL-1	D5	Anacardic Acid	1000	0.0779014854559006	1.0554816415304	0.215865755053401	0.279731363057366	0.553258838458115	Not a hit
HBL-1	D5	Apicidin	100	-1.32279840193741	0.399758772416508	4.36339329100632e-05	0.000205501748544169	3.68718447850882	Not a hit
HBL-1	D5	Apicidin	500	-6.1700744517395	0.0138874501987949	5.09282446656469e-193	1.11532855817767e-191	190.952597177473	Hit
HBL-1	D5	Apicidin	1000	-7.25840439323823	0.00653134398066151	2.06386855177106e-193	5.02208014264291e-192	191.299116361072	Hit
HBL-1	D5	B32B3	100	0.347017342582331	1.27192829645345	0.0193746489743924	0.0461200883194776	1.33610986970724	Not a hit
HBL-1	D5	B32B3	500	0.471554522810035	1.38660274608056	0.0296521446151941	0.0629612372499126	1.20092674625366	Not a hit
HBL-1	D5	B32B3	1000	0.130112804166722	1.09437926731015	0.429930621348865	0.498173577118526	0.302619310954344	Not a hit
HBL-1	D5	BIX01294 (hydrochloride hydrate)	100	0.282869993074372	1.21661271993586	0.104404984323439	0.157161438482139	0.803654004790263	Not a hit
HBL-1	D5	BIX01294 (hydrochloride hydrate)	500	0.227681775222601	1.17095186814063	0.0880436920296318	0.136895664752293	0.863610304999454	Not a hit
HBL-1	D5	BIX01294 (hydrochloride hydrate)	1000	0.077237418132465	1.05499591893474	0.398668357003831	0.466889680127481	0.330785725369303	Not a hit
HBL-1	D5	BML-210	100	0.011936385948769	1.00830799368227	0.929707969288119	0.953202878287598	0.0208146549297212	Not a hit
HBL-1	D5	BML-210	500	0.15809770562345	1.11581488763471	0.141062597628101	0.199952808288376	0.699072491927656	Not a hit
HBL-1	D5	BML-210	1000	-0.228070669803608	0.85377589151762	0.154918707752767	0.213917642771067	0.669753395689601	Not a hit
HBL-1	D5	BRD73954	100	0.291591315766653	1.22398961355863	0.0945747398282722	0.144838237918822	0.83911676738711	Not a hit
HBL-1	D5	BRD73954	500	0.23581984353901	1.17757573071094	0.0972642575367286	0.148097037517746	0.829453628869498	Not a hit
HBL-1	D5	BRD73954	1000	-0.00664210197857183	0.995406627692137	0.94094330318441	0.960683372481985	0.0174197260067937	Not a hit
HBL-1	D5	Bromosporine	100	-0.504724001146709	0.704795197512257	0.00959053264621997	0.0269919345764761	1.56876598740425	Not a hit
HBL-1	D5	Bromosporine	500	-1.39904253903279	0.379180705728288	5.36863111862516e-08	3.50964243277287e-07	6.4547371278031	Hit
HBL-1	D5	Bromosporine	1000	-2.57101757173158	0.168285458964521	6.00784629974887e-13	4.78443032598183e-12	11.3201697655175	Hit
HBL-1	D5	BSI-201	100	0.345186041082095	1.27031478396119	0.00017461846271308	0.000772554410791202	3.11207092358699	Not a hit
HBL-1	D5	BSI-201	500	0.31249953589299	1.24185741257476	0.0182343952342274	0.0441252216165282	1.3553131003782	Not a hit
HBL-1	D5	BSI-201	1000	0.0674548230800231	1.04786642470518	0.304247133460673	0.368271010277611	0.433832466787195	Not a hit
HBL-1	D5	Butyrolactone 3	100	0.225081123418006	1.16884297130126	0.0488010611912215	0.0894345807604812	1.04849452449705	Not a hit
HBL-1	D5	Butyrolactone 3	500	0.272929174508728	1.20825852551484	0.111543652265578	0.16450007461056	0.783833900735606	Not a hit
HBL-1	D5	Butyrolactone 3	1000	-0.00718790891441722	0.995030112165908	0.912816678368115	0.940738129706434	0.0265312529289257	Not a hit
HBL-1	D5	C646	100	0.166860612641275	1.12261295451148	0.0804619146990037	0.128255606123932	0.891923642547713	Not a hit
HBL-1	D5	C646	500	0.281662316732271	1.21559472266938	0.0601710042646021	0.105842971357011	0.975337976588508	Not a hit
HBL-1	D5	C646	1000	-0.0164479455433961	0.988663896300949	0.620841257169114	0.683237363417266	0.165428391905923	Not a hit
HBL-1	D5	CAY10398	100	0.346792833291267	1.27173037693889	0.0658794247668869	0.113157600187829	0.946316271503443	Not a hit
HBL-1	D5	CAY10398	500	0.426915864688982	1.34435659147228	0.000964154426836285	0.00360939862354096	2.44256515162181	Not a hit
HBL-1	D5	CAY10398	1000	-0.319809682840599	0.801175559938022	0.0183376551854703	0.0441312800617362	1.35525347532448	Not a hit
HBL-1	D5	CAY10591	100	0.357242225604077	1.28097491639511	0.0426343338842053	0.080338273626862	1.09507750497158	Not a hit
HBL-1	D5	CAY10591	500	0.36797556900015	1.29054063589198	0.030436061577487	0.0629959566482293	1.2006873245419	Not a hit
HBL-1	D5	CAY10591	1000	0.047012683430107	1.03312347033248	0.692367902689695	0.7451035414695	0.127783372400285	Not a hit
HBL-1	D5	CAY10603	100	-3.22928278469473	0.10663235905598	4.26315268917121e-07	2.59341788591249e-06	5.58612749830069	Hit
HBL-1	D5	CAY10603	500	-9.03678824043861	0.00190395059647847	6.33957860324077e-194	3.83994619622118e-192	191.415674860749	Hit
HBL-1	D5	CAY10603	1000	-9.20807271768808	0.00169080650386947	6.23630950689914e-194	3.83994619622118e-192	191.415674860749	Hit
HBL-1	D5	CAY10669	100	0.276697353102557	1.21141850379991	0.0881383047035313	0.136895664752293	0.863610304999454	Not a hit
