cell_type	day	molecule	dose	log2FC	pinhib	pval	padj	log10padj	hit
OCI-Ly1	D5	GSK-J5 (hydrochloride)	1000	0.12736536264253	1.09229713506394	0.411313169069078	0.440477183501849	0.356076582906602	Not a hit
OCI-Ly1	D5	GSK-LSD1 (hydrochloride)	100	0.997774106821657	1.99691663606735	7.32495959413209e-10	3.96090407682698e-09	8.40220567499262	Not a hit
OCI-Ly1	D5	GSK-LSD1 (hydrochloride)	500	0.7345691582091	1.66390049334577	1.10759034362804e-05	4.66465933181809e-05	4.33118006804052	Not a hit
OCI-Ly1	D5	GSK-LSD1 (hydrochloride)	1000	0.664019398408653	1.58449092669607	0.0107040885073777	0.0186047252628231	1.7303767388497	Not a hit
OCI-Ly1	D5	GSK126	100	0.966873756778238	1.95460048776197	0.015040178852781	0.0244892131506248	1.61102516872713	Not a hit
OCI-Ly1	D5	GSK126	500	0.604747285190545	1.52071234892009	0.00563662235746175	0.0111712244007613	1.9518992242566	Not a hit
OCI-Ly1	D5	GSK126	1000	0.373748616333394	1.29571517273201	0.000121241211795938	0.000438873146831577	3.35766099135745	Not a hit
OCI-Ly1	D5	GSK2801	100	0.181828686283304	1.13432078131424	0.0355728171524655	0.0512529405025654	1.29028121305457	Not a hit
OCI-Ly1	D5	GSK2801	500	0.132710650635736	1.09635168038358	0.161851211413385	0.19369079398651	0.712891020560558	Not a hit
OCI-Ly1	D5	GSK2801	1000	-0.581250168294471	0.668384337504546	0.064152077751902	0.0864572617087172	1.06319852364422	Not a hit
OCI-Ly1	D5	GSK343	100	-0.105488441474297	0.929490199432545	0.374600710621777	0.405123731487255	0.392412315809034	Not a hit
OCI-Ly1	D5	GSK343	500	-0.132476220877104	0.912264308455501	0.160387671562371	0.192465205874845	0.715647771414491	Not a hit
OCI-Ly1	D5	GSK343	1000	-0.21609966419905	0.860889714337055	0.0293962937568038	0.0442459679226119	1.35412629985307	Not a hit
OCI-Ly1	D5	GSK4112	100	0.230624140114168	1.17334245198427	0.0884312845680412	0.113586224753085	0.944674334791144	Not a hit
OCI-Ly1	D5	GSK4112	500	0.374143279329847	1.29606967646959	0.0389309533758717	0.0553628492812721	1.25678156675775	Not a hit
OCI-Ly1	D5	GSK4112	1000	0.0607507083459519	1.04300835048791	0.65360563777321	0.673598280810979	0.171599029933671	Not a hit
OCI-Ly1	D5	HNHA	100	0.953906013058299	1.93711017784486	1.33824353639715e-89	1.95383556313984e-88	87.7091119897606	Not a hit
OCI-Ly1	D5	HNHA	500	0.792256523808183	1.73178102949271	0.0101162409842932	0.0177236542044817	1.75144673181524	Not a hit
OCI-Ly1	D5	HNHA	1000	0.618330603004953	1.53509783340713	0.000699511357799689	0.00209853407339907	2.67808397485894	Not a hit
OCI-Ly1	D5	HPOB	100	-0.0794954366444172	0.946388575639684	0.470958303675167	0.499466675568337	0.301493482612333	Not a hit
OCI-Ly1	D5	HPOB	500	-0.0924017048982006	0.937959993977651	0.413564574677136	0.441808009045331	0.354766415552259	Not a hit
OCI-Ly1	D5	HPOB	1000	-0.421228610117456	0.746788382750424	0.10317427653317	0.130986472816025	0.882773552319006	Not a hit
OCI-Ly1	D5	I-BET151	100	0.379713064906975	1.30108305957328	0.000373551983029859	0.00125858283513137	2.9001181955653	Not a hit
OCI-Ly1	D5	I-BET151	500	-1.63408696398096	0.322174236747233	0.000643265752203717	0.00197028251374285	2.70547149700452	Not a hit
OCI-Ly1	D5	I-BET151	1000	-1.97779314077524	0.253877924611765	6.05647555145809e-39	5.76681802508401e-38	37.2390637527592	Hit
OCI-Ly1	D5	I-BET762	100	0.353776480221936	1.27790135991856	0.000547012104079717	0.0017361688520791	2.76040803955115	Not a hit
OCI-Ly1	D5	I-BET762	500	-1.52408366092614	0.347700329431959	0.00350432225344893	0.00795281423321571	2.09947916194956	Not a hit
OCI-Ly1	D5	I-BET762	1000	-1.81161140353305	0.28487256569288	1.58695877845926e-81	2.04437630872105e-80	79.6894391605144	Hit
OCI-Ly1	D5	I-CBP112 (hydrochloride)	100	0.436479127095848	1.35329759413169	0.0164093519645284	0.0266196154091238	1.57479822335052	Not a hit
OCI-Ly1	D5	I-CBP112 (hydrochloride)	500	0.318866581404988	1.2473502132252	0.00184623858148188	0.0047289619806378	2.32523417756114	Not a hit
OCI-Ly1	D5	I-CBP112 (hydrochloride)	1000	-0.276296174015539	0.825708136108379	0.139788024643606	0.171504635277029	0.765724137731812	Not a hit
OCI-Ly1	D5	IOX1	100	0.942893298208325	1.9223796722305	4.11775101876511e-06	1.82179287496881e-05	4.73950100078313	Not a hit
OCI-Ly1	D5	IOX1	500	0.591704330811939	1.50702602458216	0.025214348381247	0.0387504722490743	1.41172300041142	Not a hit
OCI-Ly1	D5	IOX1	1000	0.714992004165712	1.6414741200702	3.08040925377691e-06	1.39094768366421e-05	4.85668920438842	Not a hit
OCI-Ly1	D5	Isoliquiritigenin	100	0.974609905084746	1.9651097729455	0.0011565003991485	0.00320599477738635	2.49403718945353	Not a hit
OCI-Ly1	D5	Isoliquiritigenin	500	0.61139840298641	1.52773932784187	0.0584864557580743	0.079803948978307	1.09797561770874	Not a hit
OCI-Ly1	D5	Isoliquiritigenin	1000	0.748627653799717	1.68019380607487	0.000201763031119454	0.000706977661042567	3.15059430874796	Not a hit
OCI-Ly1	D5	ITF 2357	100	-0.686107380873084	0.621528571892918	0.021332249287862	0.0337311378631175	1.47196900837089	Not a hit
OCI-Ly1	D5	ITF 2357	500	-4.60206364180185	0.0411756820631852	2.06526538057468e-51	2.20630789437002e-50	49.6563338810639	Hit
OCI-Ly1	D5	ITF 2357	1000	-6.26324924683671	0.0130188944616154	1.17366398503e-124	4.2838735453595e-123	122.368163357486	Hit
OCI-Ly1	D5	JGB1741	100	-0.114564153736682	0.923661311846106	0.655857891993703	0.673681791652667	0.17154519064886	Not a hit
OCI-Ly1	D5	JGB1741	500	-0.617305860749652	0.651887148654752	0.107942792949561	0.136250557094835	0.865661713324949	Not a hit
OCI-Ly1	D5	JGB1741	1000	0.0781297717927632	1.0556486699705	0.464089656999541	0.49337686836359	0.306821215968182	Not a hit
OCI-Ly1	D5	JIB-04	100	-6.9294714340716	0.00820391674192003	3.69383830774052e-125	1.85761348805667e-123	122.731044644199	Hit
OCI-Ly1	D5	JIB-04	500	-7.59058301299954	0.00518808196202598	1.83072258617074e-125	1.35658084936385e-123	122.867554318094	Hit
OCI-Ly1	D5	JIB-04	1000	-7.93024128203058	0.00409977007628359	1.39579198532791e-125	1.35658084936385e-123	122.867554318094	Hit
OCI-Ly1	D5	LAQ824	100	-1.45194040819625	0.365529460308138	4.3013351848983e-11	2.41536514228905e-10	9.61701720557746	Hit
OCI-Ly1	D5	LAQ824	500	-5.39611036937785	0.0237470091127925	1.53324769656365e-123	4.19726556934299e-122	121.377033551243	Hit
OCI-Ly1	D5	LAQ824	1000	-7.68141565256473	0.00487150866550306	1.65051959757529e-125	1.35658084936385e-123	122.867554318094	Hit
OCI-Ly1	D5	Lestaurtinib	100	-2.47892383340991	0.17937816178441	2.33967011569276e-43	2.43994169207959e-42	41.6126205519853	Hit
OCI-Ly1	D5	Lestaurtinib	500	-1.95202659658485	0.258452919348613	3.73018319888811e-88	5.27038787455804e-87	86.278157421679	Hit
OCI-Ly1	D5	Lestaurtinib	1000	-2.80752597955784	0.14284020557213	4.12137843409002e-103	6.68579168196825e-102	101.174847159419	Hit
OCI-Ly1	D5	Lomeguatrib	100	0.0137937467573992	1.00960694997851	0.878437888677222	0.882467420276659	0.054301319317196	Not a hit
OCI-Ly1	D5	Lomeguatrib	500	0.181788793194891	1.13428941575721	0.200529598258337	0.232359693219978	0.63383920558606	Not a hit
OCI-Ly1	D5	Lomeguatrib	1000	-0.130685284857156	0.91339748038211	0.14498928146856	0.177389120902875	0.751073018533199	Not a hit
OCI-Ly1	D5	M 344	100	0.448470167963892	1.36459247710407	0.0420437754264717	0.0592127769671852	1.22758457085104	Not a hit
OCI-Ly1	D5	M 344	500	-0.682831452172207	0.62294148082233	1.28915437717833e-06	6.0069108213203e-06	5.22134881554657	Not a hit
OCI-Ly1	D5	M 344	1000	-1.72162238220014	0.303207557355092	2.47188075819944e-23	1.8666961587782e-22	21.7289263661991	Hit
OCI-Ly1	D5	MC 1568	100	0.979131668463053	1.97127857563835	2.58159474572528e-05	0.000103737476938319	3.98406431895175	Not a hit
OCI-Ly1	D5	MC 1568	500	0.573822028636166	1.4884616266947	0.000657617881882586	0.0020002543907262	2.69891476760455	Not a hit
OCI-Ly1	D5	MC 1568	1000	0.147144612210531	1.10737557953185	0.430022098644057	0.45827172556228	0.338876937018973	Not a hit
OCI-Ly1	D5	Methylstat (hydrate)	100	1.05158938842282	2.07281216618249	0.00128328439297365	0.00353508530894628	2.45160010131331	Not a hit
OCI-Ly1	D5	Methylstat (hydrate)	500	0.407218546555084	1.32612663328185	0.281353968073604	0.312774208163042	0.504769066719263	Not a hit
OCI-Ly1	D5	Methylstat (hydrate)	1000	0.534710147109614	1.44865107579383	0.0132304959850042	0.0220773271392744	1.65605350698132	Not a hit
OCI-Ly1	D5	MI-2 (hydrochloride)	100	0.845106799469729	1.79639772412977	0.00537249024923525	0.010894216338727	1.96280400470246	Not a hit
OCI-Ly1	D5	MI-2 (hydrochloride)	500	0.500877751262565	1.41507424699453	0.0836712924883848	0.108106271710656	0.966149110021529	Not a hit
OCI-Ly1	D5	MI-2 (hydrochloride)	1000	0.694859188069714	1.61872643219297	0.000458817386551469	0.00148860752081143	2.82721979117603	Not a hit
OCI-Ly1	D5	MI-nc (hydrochloride)	100	0.0427189652351007	1.03005328128769	0.824115087444996	0.837499787241086	0.0770152946195159	Not a hit
OCI-Ly1	D5	MI-nc (hydrochloride)	500	-0.171400200656364	0.887980437715426	0.163280617625559	0.194868965994536	0.710257319273777	Not a hit
OCI-Ly1	D5	MI-nc (hydrochloride)	1000	0.235959666103802	1.17768986407477	0.109764347926743	0.13775582920319	0.860890014710544	Not a hit
OCI-Ly1	D5	Mirin	100	0.978447657337325	1.97034417381151	0.0094164593135882	0.0167658909729741	1.77557336234465	Not a hit
OCI-Ly1	D5	Mirin	500	0.728330403503881	1.65672069851241	1.47483969194939e-06	6.7997872113035e-06	5.16750467764709	Not a hit
OCI-Ly1	D5	Mirin	1000	0.555673048657849	1.46985419234527	0.0291461556936395	0.0440207454959107	1.3563426068981	Not a hit
OCI-Ly1	D5	MS-275	100	0.882615549045346	1.84371485520234	0.00796532351475668	0.0147207244703098	1.83207081596893	Not a hit
OCI-Ly1	D5	MS-275	500	0.261879741069821	1.19903996108531	0.0731030686455338	0.0973226263426863	1.01178617973766	Not a hit
OCI-Ly1	D5	MS-275	1000	-0.157455756516035	0.896604871750999	0.225700046469347	0.258111280296538	0.58819301496993	Not a hit
OCI-Ly1	D5	MS-436	100	0.873760242631767	1.83243273728225	0.000345191844055414	0.00117204672632768	2.93105507382838	Not a hit
OCI-Ly1	D5	MS-436	500	0.634689747927284	1.55260382610275	0.012499659131588	0.0210571180755213	1.67660106760177	Not a hit
OCI-Ly1	D5	MS-436	1000	0.264160287860078	1.20093684785399	0.00263804506192929	0.00634870185233532	2.19731506777931	Not a hit
OCI-Ly1	D5	N-Oxalylglycine	100	0.853623013363021	1.80703320097298	1.19260200791124e-05	4.97485409014403e-05	4.30321965236038	Not a hit
OCI-Ly1	D5	N-Oxalylglycine	500	0.646387705179434	1.56524414558535	0.004325492995635	0.00907445130762333	2.04217962538558	Not a hit
OCI-Ly1	D5	N-Oxalylglycine	1000	0.558006243390788	1.47223323337433	0.00456493901445726	0.0094313362657183	2.02542677049554	Not a hit
OCI-Ly1	D5	Nicotinamide	100	0.946290410162429	1.92691163050537	2.63090087617287e-15	1.67005012139669e-14	13.7772704946492	Not a hit
OCI-Ly1	D5	Nicotinamide	500	0.469359861437775	1.38449501718616	0.223977228303244	0.257485632537588	0.589246999180951	Not a hit
OCI-Ly1	D5	Nicotinamide	1000	0.667523537245649	1.58834414890548	0.0034348770545445	0.00783581328067964	2.10591592134201	Not a hit
OCI-Ly1	D5	Nullscript	100	0.381469165964947	1.30266774963479	0.0299319324866525	0.0448978987299787	1.34777398397061	Not a hit
OCI-Ly1	D5	Nullscript	500	0.00466797809942958	1.003240836049	0.948624260396442	0.948624260396442	0.0229057727670326	Not a hit
OCI-Ly1	D5	Nullscript	1000	-0.423736987625936	0.745491088723083	7.93409949673534e-24	6.09672908696505e-23	22.2149031027721	Not a hit
OCI-Ly1	D5	Octyl-α-ketoglutarate	100	0.304698308679196	1.23516031773017	0.12891921765769	0.159962088765066	0.795982933538145	Not a hit
OCI-Ly1	D5	Octyl-α-ketoglutarate	500	0.413219962522886	1.33165463035028	0.00114821181535234	0.00320329156130143	2.49440353036472	Not a hit
OCI-Ly1	D5	Octyl-α-ketoglutarate	1000	0.156148181201948	1.11430809706677	0.186989207346183	0.218403394180342	0.660740616597618	Not a hit
OCI-Ly1	D5	OTX015	100	-0.764958321375877	0.588470368931934	1.10741108475293e-14	6.92922935888262e-14	13.1593150631942	Not a hit
OCI-Ly1	D5	OTX015	500	-2.01169946648076	0.247980835174577	9.4377644551026e-87	1.29179400979217e-85	84.8888067336652	Hit
OCI-Ly1	D5	OTX015	1000	-1.3907582017252	0.381364325302534	0.0741310220571017	0.0981029011968666	1.00831814904045	Not a hit
OCI-Ly1	D5	Oxamflatin	100	0.506519336749155	1.42061865627303	0.0193736463238544	0.0310853308392257	1.50744450610231	Not a hit
OCI-Ly1	D5	Oxamflatin	500	-0.665718339716389	0.630374753122369	0.000140107204060427	0.000498918336410301	3.30197053443429	Not a hit
OCI-Ly1	D5	Oxamflatin	1000	-1.6379792159922	0.32130621319225	4.47214086455761e-23	3.31999609945124e-22	21.4788624265333	Hit
OCI-Ly1	D5	Panobinostat	100	-6.854368119792	0.00864230510876398	3.98331065853867e-125	1.85761348805667e-123	122.731044644199	Hit
OCI-Ly1	D5	Panobinostat	500	-7.55957985409656	0.0053007791378619	1.85832993063541e-125	1.35658084936385e-123	122.867554318094	Hit
OCI-Ly1	D5	Panobinostat	1000	-8.06423250748338	0.00373614844421751	1.29506965530585e-125	1.35658084936385e-123	122.867554318094	Hit
OCI-Ly1	D5	PCI 34051	100	0.233682395974813	1.17583236661026	0.191344461800473	0.222895942203742	0.651897837731356	Not a hit
OCI-Ly1	D5	PCI 34051	500	-0.224078869454206	0.85614147960499	0.367290415736965	0.400182094758186	0.397742346788457	Not a hit
OCI-Ly1	D5	PCI 34051	1000	-0.157223382155463	0.896749299199643	0.275690252769566	0.308041659982321	0.511390544938055	Not a hit
OCI-Ly1	D5	PFI-1	100	0.869961775754474	1.82761447712054	0.000249878489518823	0.000861785656765704	3.06460073842048	Not a hit
OCI-Ly1	D5	PFI-1	500	-0.347072007428379	0.786178051641866	0.255053621576235	0.285712241049593	0.544071152314473	Not a hit
OCI-Ly1	D5	PFI-1	1000	-0.783808654339035	0.580831396932312	1.53553481742052e-21	1.10256434431178e-20	19.9575960562237	Not a hit
OCI-Ly1	D5	PFI-3	100	-3.33593477563631	0.0990338285921018	3.12286562001414e-05	0.000122126351925553	3.91319061565345	Not a hit
OCI-Ly1	D5	PFI-3	500	-0.974850020856255	0.508792736184377	0.00392071252570277	0.00854364222018813	2.06835694676817	Not a hit
OCI-Ly1	D5	PFI-3	1000	-1.29727227082015	0.406894794576613	0.0118775229606532	0.0203216994404926	1.69203997617322	Not a hit
OCI-Ly1	D5	Phthalazinone pyrazole	100	1.20964112803535	2.31280098448298	0.00688476683872428	0.0129979649800053	1.88612463747288	Not a hit
OCI-Ly1	D5	Phthalazinone pyrazole	500	0.0517414337510418	1.03651531546717	0.550369743628014	0.571236842912488	0.243183789751517	Not a hit
OCI-Ly1	D5	Phthalazinone pyrazole	1000	-2.2382896679109	0.211937433559169	3.90572702536101e-12	2.28094458281083e-11	10.641885266092	Hit
OCI-Ly1	D5	Piceatannol	100	0.785073968704978	1.72318066669858	1.07092128021119e-05	4.55401476439322e-05	4.34160556570943	Not a hit
OCI-Ly1	D5	Piceatannol	500	0.60997665364922	1.52623451053605	0.00062287975098626	0.00192127697839424	2.7164100211263	Not a hit
OCI-Ly1	D5	Piceatannol	1000	0.440279774346744	1.3568674321805	0.0220156753106436	0.0345622429607953	1.46139808118481	Not a hit
OCI-Ly1	D5	Pimelic Diphenylamide 106	100	0.969396085088849	1.95802079234122	0.00959955098887159	0.0169540456980877	1.77072665057587	Not a hit
OCI-Ly1	D5	Pimelic Diphenylamide 106	500	0.583169725089281	1.49813717160652	0.0091771820411297	0.016541587382777	1.78142281651857	Not a hit
OCI-Ly1	D5	Pimelic Diphenylamide 106	1000	0.491576507103076	1.40598042375086	0.021155330440617	0.0335725896122835	1.47401515827689	Not a hit
OCI-Ly1	D5	Pyroxamide	100	0.120026619198224	1.08675491408011	0.303781914012012	0.336001207922377	0.473659161321228	Not a hit
OCI-Ly1	D5	Pyroxamide	500	-0.376857848908674	0.770113050990666	0.00184374197614972	0.0047289619806378	2.32523417756114	Not a hit
OCI-Ly1	D5	Pyroxamide	1000	-1.14479324950277	0.452254496061124	0.000391976459334563	0.00130064916051923	2.88583983502846	Not a hit
OCI-Ly1	D5	RG108	100	0.894183189870387	1.85855732856098	0.00100674684738648	0.00286334492957973	2.5431263320378	Not a hit
OCI-Ly1	D5	RG108	500	0.7488177308984	1.68041518855297	3.24530934085966e-14	2.00203590323455e-13	12.6985281384267	Not a hit
OCI-Ly1	D5	RG108	1000	0.627293018842552	1.54466396358512	0.0329820490873205	0.0488045185819134	1.3115399668427	Not a hit
OCI-Ly1	D5	RGFP966	100	1.01329203646352	2.01851182208166	2.79646210280766e-09	1.49214879437485e-08	7.82618786764492	Not a hit
OCI-Ly1	D5	RGFP966	500	0.568075742697791	1.48254484260543	0.0449303001288556	0.0626734759759196	1.2029162179329	Not a hit
OCI-Ly1	D5	RGFP966	1000	0.171060288757039	1.12588563476818	0.50319260301563	0.526010406016339	0.279005664152778	Not a hit
OCI-Ly1	D5	RSC-133	100	0.169847961717204	1.12493992675218	0.113219598192394	0.141686240023624	0.848672324572426	Not a hit
OCI-Ly1	D5	RSC-133	500	0.194356059538524	1.1442133321148	0.0067886243676649	0.0128719371127153	1.89035609069798	Not a hit
OCI-Ly1	D5	RSC-133	1000	0.217602948875338	1.16279997766481	0.231744219392986	0.264333250245125	0.577848203914377	Not a hit
OCI-Ly1	D5	Rucaparib (phosphate)	100	0.801220579279742	1.74257479298418	0.00543753297226675	0.0109454956723327	1.96076456640445	Not a hit
OCI-Ly1	D5	Rucaparib (phosphate)	500	0.628555217372494	1.54601596497937	0.0881077722293702	0.113503541871953	0.944990586123328	Not a hit
OCI-Ly1	D5	Rucaparib (phosphate)	1000	0.674564075876921	1.59611441858569	0.0016064703487361	0.0042133773218348	2.37536964662842	Not a hit
OCI-Ly1	D5	RVX-208	100	0.841121895534719	1.79144269555078	0.0127062024682871	0.021323052418045	1.67115062546981	Not a hit
OCI-Ly1	D5	RVX-208	500	0.54832227363655	1.46238408375152	0.000301396816670341	0.00103134223204382	2.98659719812536	Not a hit
OCI-Ly1	D5	RVX-208	1000	0.256371147809793	1.19447043708516	0.00191211289901205	0.00481324971130619	2.31756160654846	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine (tosylate)	100	0.903957735494644	1.87119217730688	0.000921089009147252	0.00267176811924832	2.57320123665339	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine (tosylate)	500	0.732594221655518	1.6616243021665	4.43646985617565e-05	0.000170453841842538	3.76839320580375	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine (tosylate)	1000	0.671250826506822	1.59245303687625	0.00423562331861889	0.00904977079782963	2.04336241996589	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	100	0.973294346456579	1.96331865375285	6.94394798027848e-17	4.67915263901842e-16	15.3298327874212	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	500	0.718107583875878	1.6450228046038	0.000580178640261384	0.00181513031738919	2.74109218931034	Not a hit
OCI-Ly1	D5	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	1000	0.556045654347744	1.47023386147163	0.00428562982696071	0.00907445130762333	2.04217962538558	Not a hit
OCI-Ly1	D5	S-Adenosylhomocysteine	100	0.827525697292721	1.77463914544629	0.00322990946602337	0.00740680809485987	2.13036890746439	Not a hit
OCI-Ly1	D5	S-Adenosylhomocysteine	500	0.686977565143279	1.6099072399312	0.0107946242028996	0.0186879264856523	1.72843888298691	Not a hit
OCI-Ly1	D5	S-Adenosylhomocysteine	1000	0.643350996848365	1.561952950392	0.0235827246723771	0.0364990579735024	1.43771834437063	Not a hit
OCI-Ly1	D5	SAHA	100	0.699752371198085	1.62422598143061	2.03252510933747e-05	8.24301849897974e-05	4.08391372551165	Not a hit
OCI-Ly1	D5	SAHA	500	-0.428812194631423	0.742873158858519	5.01520145955293e-07	2.36199810675719e-06	5.62672045482802	Not a hit
OCI-Ly1	D5	SAHA	1000	-0.986447052409369	0.50471922564421	0.00445592989194502	0.00929379663177104	2.0318068350491	Not a hit
OCI-Ly1	D5	Salermide	100	0.989525636358006	1.98553203301325	0.00883419108195183	0.0161223987245621	1.79257034247262	Not a hit
OCI-Ly1	D5	Salermide	500	0.742097552165813	1.67260589428437	0.00251722139780982	0.00612523873467056	2.21287697975861	Not a hit
OCI-Ly1	D5	Salermide	1000	0.549593265787277	1.46367298931593	8.55109337786039e-05	0.000314737722647298	3.50205120193662	Not a hit
OCI-Ly1	D5	SB939	100	-1.28468427719901	0.410460620751849	0.00293917223266278	0.00692127654788332	2.15981379765706	Not a hit
OCI-Ly1	D5	SB939	500	-4.44409500104652	0.0459403290053228	2.9316659132737e-78	3.66877048575394e-77	76.4354794563793	Hit
OCI-Ly1	D5	SB939	1000	-5.6754334945496	0.01956700156504	4.97447734578679e-124	1.45254738496974e-122	121.837869691161	Hit
OCI-Ly1	D5	Scriptaid	100	0.544282845874915	1.45829525514861	0.00356972182168469	0.00801814439947638	2.09592612676708	Not a hit
OCI-Ly1	D5	Scriptaid	500	-0.50481995244471	0.70474832429005	0.0534239593079017	0.0731240443026904	1.13593979689992	Not a hit
OCI-Ly1	D5	Scriptaid	1000	-1.12945246284823	0.457089168432908	0.000418931642826181	0.00136934372804379	2.86348752304545	Not a hit
OCI-Ly1	D5	SGC-CBP30	100	0.381287390483138	1.30250362753406	0.0513124153629942	0.0706755909716713	1.15073055136108	Not a hit
OCI-Ly1	D5	SGC-CBP30	500	0.255020358969958	1.19335258322128	0.109153807479449	0.137383240448272	0.862066244167139	Not a hit
OCI-Ly1	D5	SGC-CBP30	1000	-0.500304795631897	0.706957407765902	0.0675050385072353	0.0906969535772057	1.04240730022578	Not a hit
OCI-Ly1	D5	SGC0946	100	0.536539596698604	1.45048924332202	0.0347588559743746	0.0504287661762611	1.29732165744857	Not a hit
OCI-Ly1	D5	SGC0946	500	0.23271594065273	1.17504494524253	0.0424578891209916	0.0596043443429305	1.22472208496778	Not a hit
OCI-Ly1	D5	SGC0946	1000	-0.0685205322638405	0.95361541880858	0.326411407437964	0.358316281849194	0.445733457095954	Not a hit
OCI-Ly1	D5	SGI-1027	100	-0.17593559645758	0.885193279729218	0.755953863111335	0.77181303506472	0.112487890951362	Not a hit
OCI-Ly1	D5	SGI-1027	500	-1.98996458783069	0.251745066733809	0.0324938580583839	0.0482451180663463	1.31654662644692	Not a hit
OCI-Ly1	D5	SGI-1027	1000	-3.53706239008396	0.0861465965268513	0.00143835114827656	0.00386501719598241	2.41284856950668	Not a hit
OCI-Ly1	D5	Sinefungin	100	0.179244491128816	1.13229077328608	0.200368649522332	0.232359693219978	0.63383920558606	Not a hit
OCI-Ly1	D5	Sinefungin	500	0.278968386209869	1.21332697231192	0.0764651239826323	0.100575748661841	0.997506725960319	Not a hit
OCI-Ly1	D5	Sinefungin	1000	0.243430187202074	1.1838039594007	0.07631546171708	0.100575748661841	0.997506725960319	Not a hit
OCI-Ly1	D5	SIRT1/2 Inhibitor IV	100	0.308762971423765	1.23864517700238	0.00928967078607754	0.0166757205094343	1.77791539240324	Not a hit
OCI-Ly1	D5	SIRT1/2 Inhibitor IV	500	0.290062491209002	1.2226932382428	0.0347705191443627	0.0504287661762611	1.29732165744857	Not a hit
OCI-Ly1	D5	SIRT1/2 Inhibitor IV	1000	-0.326532127337552	0.797451051667473	0.0616193602881568	0.0835581418148999	1.07801122652452	Not a hit
OCI-Ly1	D5	Sirtinol	100	0.182260481564043	1.13466033170487	0.386464285697576	0.41692452496438	0.379942557396066	Not a hit
OCI-Ly1	D5	Sirtinol	500	-0.174259720766231	0.886222142942918	0.485453820731598	0.511126859327981	0.291471296600164	Not a hit
OCI-Ly1	D5	Sirtinol	1000	0.0471980418651744	1.03325621526242	0.656762842547235	0.673681791652667	0.17154519064886	Not a hit
OCI-Ly1	D5	Sodium 4-Phenylbutyrate	100	0.946074398952079	1.92662314032387	0.000518399455774653	0.00166955118845072	2.77740026093373	Not a hit
OCI-Ly1	D5	Sodium 4-Phenylbutyrate	500	0.587981814952357	1.50314253096306	0.0490608926711058	0.0680021233858998	1.16747752611168	Not a hit
OCI-Ly1	D5	Sodium 4-Phenylbutyrate	1000	0.621910765112036	1.53891203102814	0.0181611740562114	0.0293527462605926	1.53235125966252	Not a hit
OCI-Ly1	D5	Sodium Butyrate	100	0.888637771796069	1.85142713507363	0.0250077564268156	0.0385683004047367	1.41376949883444	Not a hit
OCI-Ly1	D5	Sodium Butyrate	500	0.721594935125233	1.64900404205178	0.0269748630497386	0.0411672125985558	1.38544853776443	Not a hit
OCI-Ly1	D5	Sodium Butyrate	1000	0.530157683492475	1.44408702253036	0.00433004640021296	0.00907445130762333	2.04217962538558	Not a hit
OCI-Ly1	D5	Splitomicin	100	0.870377446183695	1.828141126706	0.00369960702731637	0.0082255222231704	2.08483651995044	Not a hit
OCI-Ly1	D5	Splitomicin	500	0.7875015970035	1.7260827101553	0.0277747125098995	0.0420945469873217	1.37577415990544	Not a hit
OCI-Ly1	D5	Splitomicin	1000	0.570437171141405	1.48497348498048	0.000711798957614442	0.00212087036350426	2.6734858765732	Not a hit
OCI-Ly1	D5	Suberohydroxamic Acid	100	0.93527201574916	1.91225115032066	0.00855408453223325	0.0156765231176492	1.80475025276488	Not a hit
OCI-Ly1	D5	Suberohydroxamic Acid	500	0.334028724089245	1.26052848848242	0.248614846866165	0.280652842596341	0.551830554664144	Not a hit
OCI-Ly1	D5	Suberohydroxamic Acid	1000	0.31313346047148	1.24240320839336	0.0108427464408119	0.0186973344136835	1.72822030426267	Not a hit
OCI-Ly1	D5	Suramin (sodium salt)	100	0.969787567648789	1.95855218323181	0.00256201725027995	0.00619979864984872	2.20762241480491	Not a hit
OCI-Ly1	D5	Suramin (sodium salt)	500	0.531019147629926	1.44494957534865	0.159450862762351	0.191866697499752	0.717000399663724	Not a hit
OCI-Ly1	D5	Suramin (sodium salt)	1000	0.732809535899525	1.6618723088965	0.000398637705333413	0.00131280687921831	2.88179915620944	Not a hit
OCI-Ly1	D5	Tenovin-1	100	0.734572004267602	1.66390377578778	0.033417519319443	0.0492824022286735	1.30730813101348	Not a hit
OCI-Ly1	D5	Tenovin-1	500	-0.877385879590984	0.544352889392074	0.00948661129252382	0.0168224119276333	1.77411173673275	Not a hit
OCI-Ly1	D5	Tenovin-1	1000	-1.784683110282	0.290239723102593	4.9469250241164e-08	2.43455411299212e-07	6.6135805679192	Hit
OCI-Ly1	D5	trans-Resveratrol	100	0.950759575170191	1.93289005156137	0.000127842300099668	0.000458974815111923	3.33821114443659	Not a hit
