baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCB9	120.886615358958	0.818563488102102	0.17613288652911	4.64741993521361	3.36112483655596e-06	2.22481206782197e-05
ABCC1	1197.7978000251	-0.148754414653097	0.0632537850851299	-2.35170771919651	0.0186874524323906	0.0611724396793198
ABCC10	543.758874089056	-0.0351823801391866	0.0962232068784307	-0.365633003518957	0.714638944614323	0.852210108967113
ABCC11	93.2444837989928	0.235532475073467	0.196238810793923	1.2002339094931	0.23004850926923	0.444760451253845
ABCC2	32.422223302406	0.627416655313983	0.330035652979319	1.90105720291165	0.057294520444668	0.15487902531625
ABCC3	3.1347677402023	0.11365903379753	1.05710024251616	0.107519636479312	0.91437674796468	0.960745920295605
ABCC4	730.630341916101	-1.22274996017363	0.0783518512705804	-15.6058847410125	6.63830524029178e-55	4.55609016325359e-53
ABCC5	435.50621949471	0.407884801266126	0.105649283265813	3.86074366675912	0.000113042446568571	0.000607416467094274
ABCC5-AS1	1.85195878967259	0.714421760357407	1.36016399065792	0.525246782935224	0.599411646815697	0.783348715659167
ABCC6	2.78872300515268	0.600252572892698	1.10244381788911	0.544474523919075	0.586114974931055	0.773039143811701
ABCC6P1	1.87266715492369	-0.652181371419132	1.43278602999178	-0.455184066404441	0.648976822521934	0.816462706834285
ABCC8	1.27265676057156	4.042891671562	1.89879685106206	2.12918599970327	0.033238874752556	0.0993667413655359
ABCD1	202.539686596115	-0.944591173095805	0.139688300568037	-6.7621351913844	1.35972731228379e-11	1.53564815138421e-10
ABCD2	93.5984656157315	0.985520182644396	0.196938605247144	5.00420007244206	5.60944740612621e-07	4.07851766381421e-06
ABCD3	955.598904121676	-0.183600842058265	0.0762406340216569	-2.40817569809442	0.0160324631997688	0.0536389504291188
ABCD4	457.525326596476	-0.019145508240826	0.0951451600059732	-0.201224195110125	0.84052327345121	0.927690282489483
ABCE1	3276.36215916482	-0.892629085864265	0.054807075469836	-16.2867490777817	1.2257397149879e-59	9.5689026470525e-58
ABCF1	323.937035102562	-0.459955767432722	0.109704418332004	-4.1926822495037	2.75675450978841e-05	0.000161742690241263
ABCF1-DT	9.32901410150125	-0.0256622600040238	0.640621804188525	-0.0400583617919939	0.968046597613783	0.986400888057545
ABCF2	1160.12412094576	-0.824717602741816	0.0643073070124461	-12.8246328614289	1.19350574271015e-37	4.92100790836584e-36
ABCF2-H2BK1	797.945143709417	-0.800710800965051	0.0751994927555851	-10.647821835282	1.78492628885755e-26	4.86373959140804e-25
ABCF2P1	3.25601675964213	-1.28945610863851	1.09079950804602	-1.18212017802277	0.237158019057546	0.452582019604121
ABCF3	796.098940335799	-0.0860867921737223	0.074483169409444	-1.15578852049772	0.247767669663291	0.46623968180656
ABCG1	1.03519205694156	1.40683554622398	1.87770430675686	0.74923167676696	0.453717579830447	0.677512099987955
ABCG2	31.8845808282966	-0.155045298113979	0.338798181148326	-0.457633206850365	0.647215982197277	0.816086168236196
ABCG4	6.97505129758109	3.92898116033991	1.03910499922615	3.78112044814137	0.000156124110583101	0.000820049856353583
ABCG5	5.09764886377413	0.559111564144423	0.895754395559178	0.624179537288673	0.532509683801913	0.735990920334759
ABCG8	7.17970172178538	0.219789715211922	0.698046454552145	0.314864023416515	0.752864898395003	0.873959920785836
ABHD1	38.6143088104624	0.127046148616607	0.314037169056515	0.404557680220788	0.68580267140702	0.837682953874452
ABHD10	743.433058492964	-0.576101983983736	0.0800241698892871	-7.19909978173806	6.06113852581566e-13	7.59810302870894e-12
ABHD11	117.534096459789	-0.0420329071331032	0.181729947412228	-0.231293233347818	0.817087003187988	0.913996612441855
ABHD11-AS1	13.770248533411	0.722341443999882	0.535883990445451	1.34794369094594	0.177676494157082	0.371030326033907
ABHD12	705.815632263994	0.245849610580565	0.079154426166753	3.10594899725049	0.00189669426948916	0.00806254142116786
ABHD13	569.227798578898	-0.119365742684872	0.0849064690262003	-1.4058498021869	0.159768729925611	0.342715264921821
ABHD14A	74.5232792247406	-0.0513151947190201	0.220117958434314	-0.233125888882588	0.815663652257657	0.912931418087119
ABHD14A-ACY1	186.618132430669	-0.704965836824183	0.142797654130728	-4.9368166523156	7.94080595717393e-07	5.68452654178918e-06
ABHD14B	940.631648911202	-0.360325979099753	0.0704090404475726	-5.11760956844818	3.09432309323836e-07	2.31575147623e-06
ABHD15	391.070063061714	0.25490035810973	0.101498540561788	2.51136968767112	0.0120263678611292	0.0417758569662916
ABHD16A	58.1128959969287	0.352778011815773	0.244466833349907	1.44305060519535	0.149006216313604	0.325629239816608
ABHD16B	47.0041040458934	-0.496982347867149	0.275871267489019	-1.80150094060423	0.0716239591792044	0.186351264507954
ABHD17A	327.497446721293	-0.305346103534719	0.120308307241972	-2.53803008732046	0.0111478400036476	0.0390779358459424
ABHD17AP1	12.2393987930302	-0.338925413110093	0.548335914837838	-0.618098147392598	0.536510643437971	0.738975108178799
ABHD17AP3	12.3715378818519	-1.00019116436507	0.589277154332231	-1.69731875232545	0.0896364138153681	0.22232962029314
ABHD17AP4	1.85242183532706	1.04352630001102	1.46421870415215	0.712684721928388	0.476040872608032	0.696579955465308
ABHD17AP5	1.20545650399872	3.98275295738448	2.03020474316049	1.96174941015278	0.0497916661927719	0.138600477486665
ABHD17AP6	2.76505760424293	3.15827172959223	1.41599809618032	2.23042088694309	0.0257195142111217	0.0802979223058372
ABHD17B	321.612956132746	-0.146364241743977	0.109939537398619	-1.33131578690647	0.183085125816773	0.378438724112672
ABHD17C	187.698785456805	-0.592557038339386	0.142399795290042	-4.16122113892409	3.16550370602601e-05	0.000183955466733676
ABHD18	490.983575961389	0.173591142755165	0.0963574178379028	1.80153377550225	0.0716187886855636	0.186351264507954
ABHD2	936.266737305491	0.100328121143211	0.0713230232698063	1.40667229940158	0.159524583365871	0.342258409274194
ABHD3	520.504057504737	0.332546572020491	0.0968453055356136	3.43379134570649	0.000595202174853551	0.00281526783178397
ABHD4	240.495289035266	1.55809842333852	0.130069028243102	11.9790117938484	4.57747468924082e-33	1.61802925066899e-31
ABHD5	174.73875391458	0.00817796974441706	0.150790970702731	0.0542338158996209	0.956748879128078	0.981026154908559
ABHD6	796.526656343073	-0.409457430473453	0.0760038136153412	-5.38732743788011	7.15130805296402e-08	5.69339517875415e-07
ABHD8	238.247026763705	-0.067103181113025	0.12758823865583	-0.525935476654992	0.598933038639578	0.783203668675516
ABI1	2786.9289306356	0.38104358182757	0.0499854002100892	7.6230975490051	2.47659576229644e-14	3.44257260730355e-13
ABI1P1	8.1918143088419	-0.344502919644551	0.680861663784079	-0.505980785773545	0.612870138287307	0.793443254434271
ABI2	373.055095760833	-0.164426951662481	0.102426974327658	-1.60530907743589	0.108425802478856	0.257904666921549
ABI3	146.711828263207	-0.606193358972063	0.158326617242647	-3.82875204137678	0.000128794688265471	0.000684688108797431
ABI3BP	17.1536005153387	-0.08874715916109	0.470805562528474	-0.188500659772308	0.850484198363832	0.932670398152461
ABITRAM	175.417311896703	-0.46556500883234	0.158697408640788	-2.93366484569479	0.00334985716183317	0.0134730428933502
ABL1	1607.54894751639	0.218409491533082	0.0567111581407838	3.85126135126506	0.000117511008967794	0.000629374521124208
ABL2	1125.21079431089	-0.371014672996124	0.0633899013669387	-5.85289872669889	4.8307830952093e-09	4.31990549100367e-08
ABLIM1	266.673039861368	0.737170300607539	0.131140512527391	5.62122479469165	1.89608359119139e-08	1.60825380608159e-07
ABLIM2	23.2057964803371	2.41400860798575	0.452833430142916	5.33089751616588	9.77285612240177e-08	7.67660877673829e-07
ABLIM3	0.499386696353996	2.72278637097556	2.76144938441104	0.985999014266301	0.324133596573606	0.550794718394846
ABR	753.570233001176	0.236571044092346	0.0772922920682443	3.06073267802006	0.0022079612940882	0.00925798062495867
ABR-AS1	10.5464929562449	0.433260275260431	0.576489424345915	0.751549390089867	0.452322088395748	0.676562945748447
ABRA	7.49547807924361	-0.0416747943703542	0.688731459524602	-0.0605094972707074	0.951749851983504	0.978435544469367
ABRACL	158.581312115281	-0.59764957833048	0.152990651044805	-3.90644509484079	9.36639135587431e-05	0.000509858553912629
ABRAXAS1	545.174660162844	-0.417061752576491	0.0876701181512704	-4.75717110198109	1.96324758160279e-06	1.33465184334136e-05
ABRAXAS2	842.432587062944	-0.745037872899921	0.075737180387345	-9.83714826838748	7.78872631861832e-23	1.75868265826293e-21
ABT1	306.853596984471	-0.557064228385825	0.112945089712827	-4.93216862992638	8.13216631493971e-07	5.80511564635696e-06
ABT1P1	4.80253983497216	-0.183628148190457	0.85431816165671	-0.214941173478463	0.829813183237245	0.921684002652297
ABTB1	137.842321494464	1.19508624084479	0.165433427744559	7.22397073637431	5.04911274384799e-13	6.3779896561859e-12
ABTB2	874.948775824924	0.698331014896783	0.0702212479588832	9.94472521060403	2.65906876796022e-23	6.17774058474482e-22
ACAA1	452.605363232383	-0.0551439222244596	0.0948820728343282	-0.581183785062805	0.561116594812376	0.752541324682419
ACAA2	1820.274012658	-0.434975898195782	0.0536848469084684	-8.10239617405276	5.38871262638015e-16	8.2724020859025e-15
ACAA2P1	4.93968854908929	0.65721006634486	0.852387691739911	0.771022473357575	0.44069361101646	0.666921324880622
ACACA	782.157700488837	-1.00131477542435	0.0764443037836198	-13.0986185479383	3.35305126433341e-39	1.45154955127726e-37
ACACB	162.692712380178	0.667691510526364	0.151413956508423	4.40970915708964	1.035095426799e-05	6.4218801771123e-05
ACAD10	403.944345316912	0.440478892991581	0.104332758878709	4.22186567024124	2.42288495665184e-05	0.000143328285171374
ACAD11	178.796670463935	1.03439901711415	0.143965005346538	7.18507261278008	6.71714774641384e-13	8.37901231949479e-12
ACAD8	201.751022519774	-0.0113348121004635	0.134769621460419	-0.0841050971104229	0.932972872097493	0.969616022536352
ACAD9	489.404189321891	-0.555666864592288	0.0953886735239362	-5.8252918723401	5.70128705740731e-09	5.06398492367825e-08
ACAD9-DT	50.4393911531656	0.5032370928822	0.262728999046125	1.91542271583751	0.0554386164862766	0.150877305371656
ACADM	1184.04882406847	-0.104977479681332	0.068580823429926	-1.53071185837533	0.125840621706695	0.288075285254588
ACADS	102.27157914755	0.53668293494093	0.192824019293501	2.78327843651073	0.00538126028101072	0.0205090512144398
ACADSB	687.76339914112	-0.326548094216891	0.0797692386253823	-4.09365940861551	4.24617910507179e-05	0.000242227055303004
ACADVL	1316.52298051018	0.699154091764311	0.0647116195532568	10.8041507319859	3.2898718448319e-27	9.20047012361137e-26
ACAN	1.64097658413567	0.868861180449416	1.59375124720871	0.545167372870224	0.585638409174753	0.772757390056484
ACAP1	288.629096289434	-0.283176892661646	0.114841168256753	-2.46581340960012	0.0136702524899815	0.0466727817443283
ACAP2	2792.63945003321	-0.0564583264489895	0.0497606454319162	-1.13459795303976	0.256543811206062	0.476225802466474
ACAP3	281.818932477696	1.29719283219546	0.119617145059978	10.8445393136997	2.11699689164928e-27	5.96598337027321e-26
ACAT1	549.209469146326	-0.590814401514848	0.0884035564573546	-6.68315195893565	2.33856853292672e-11	2.58010052741922e-10
ACAT2	883.715278482063	-0.312530840878756	0.0718655750447649	-4.34882543810554	1.36868598942384e-05	8.36393827408254e-05
ACBD3	871.225594084836	-0.278467738998593	0.0757807762019263	-3.67464880877684	0.000238176796645239	0.00120882705109856
ACBD3-AS1	102.344397735435	-0.391157417151197	0.196272020114444	-1.99293519740164	0.0462685435310237	0.130625666131292
ACBD4	139.493191503999	0.744914752918592	0.180163260535903	4.13466514039996	3.55472565501542e-05	0.00020492644641894
ACBD5	535.814185755071	0.0609668213122795	0.0925091098206195	0.659035866094676	0.50987273748474	0.719494542908199
ACBD6	779.758004920785	0.211255852119941	0.0737803968790996	2.8633059871732	0.00419245477274524	0.0164326270116977
ACBD7	6.0714642135634	-1.12420245295931	0.792789012302144	-1.41803485607702	0.156180588594436	0.336993274211102
ACBD7-DCLRE1CP1	0.975630781563856	-0.531302573556966	1.90323854726107	-0.279157110558504	0.780124256515137	0.891075983171579
ACCS	194.743068490895	0.44990131134247	0.142802972444423	3.15050382804577	0.00162989120738309	0.00701255530051304
ACCSL	0.523519223857636	2.77722608640909	2.71830893852265	1.02167419127807	0.306935130192793	0.534164387455027
ACD	257.631185218968	-0.222776731676336	0.122481143096577	-1.81886554978243	0.0689319448345871	0.180602353318804
ACE	5.61846574191974	0.964510346443759	0.815028384046954	1.18340706326639	0.236647859353672	0.452001801863831
ACE3P	0.584730266308138	0.337100081147599	2.5202739239867	0.13375533426714	0.893596047819228	0.952182559735959
ACER1	76.2309167120901	-0.154610598931305	0.221924156522494	-0.696682151929839	0.486001730851503	0.704733527935733
ACER2	211.260832585965	1.93797580215044	0.143837974185881	13.4733251988519	2.24522299898638e-41	1.04178347152968e-39
ACER3	555.890144783666	-0.0660802553471281	0.0878665430348404	-0.752052522664131	0.452019473808592	0.676202413275372
ACHE	13.9526018892222	3.15931038112434	0.62964870935667	5.01757620428111	5.23274482417355e-07	3.81979936821567e-06
ACIN1	3360.38248792896	-0.19065024361634	0.0468700419005903	-4.06763544228748	4.74926047015399e-05	0.000269479223094648
ACKR2	2.44233237446819	0.242167827780775	1.21046374995107	0.200062023989206	0.84143207336703	0.928026053732957
ACKR3	4.69484221363355	2.90640131885654	1.04885334060897	2.7710273746843	0.00558797287350424	0.0211938957339079
ACKR4	19.1569645754997	0.277403383249768	0.485100428459204	0.571847326812035	0.567425411362128	0.757223297452228
ACKR4P1	0.439825420976291	-0.440926589023761	2.96305901618967	-0.148807899746381	0.881705216951946	0.947292989224581
ACLY	7651.86506275521	-0.479577032586518	0.0359620703673494	-13.3356346753032	1.43627132632357e-40	6.50846252742828e-39
ACMSD	4.23075147516782	-1.82298819995439	1.01611967511089	-1.79406840021619	0.0728022520063284	0.188746154882859
ACO1	920.004333286861	-0.0485811997545696	0.0782883193917322	-0.620542120868418	0.53490093194159	0.737714083052863
ACO2	2270.67912006877	-0.438473837976378	0.0526220628524541	-8.33250948762319	7.91465138195273e-17	1.28064968137058e-15
ACOT1	301.534958973272	-0.308111399525193	0.113077639018739	-2.72477743786403	0.00643448450498002	0.0240582973024698
ACOT12	32.5414026230416	-0.402407363256804	0.331463537490377	-1.21403206610165	0.224735479487004	0.437802946970603
ACOT13	466.516798097429	-0.424314116314226	0.0975757859832466	-4.34855955336173	1.37034609067603e-05	8.37252997240934e-05
ACOT2	372.353481821738	0.00773866556660623	0.104550069142963	0.0740187513030171	0.940995464805591	0.973928827915657
ACOT4	5.1122000119984	0.451207194058767	0.856302536539017	0.52692497663553	0.598245688400684	0.782646571307764
ACOT6	1.18186790030522	0.888235399890439	1.73617260838238	0.511605468028908	0.608927157800914	0.790561430013529
ACOT7	701.336312838314	-0.789412335230479	0.0782988586172872	-10.0820414137709	6.63334129811428e-24	1.59626585628252e-22
ACOT8	196.927352641517	-0.35052029784679	0.136316198498991	-2.57137670875839	0.0101295075758564	0.0359326475265438
ACOT9	311.09343569534	0.0734594501310345	0.114596117781677	0.641029133909983	0.52150375459621	0.727229462952715
ACOX1	1004.47317520105	-0.29693031905081	0.0667106850275982	-4.45101588940317	8.54650171296983e-06	5.3563786786909e-05
ACOX2	0.798623419349727	2.0474888011541	2.28649032822389	0.895472320997988	0.370534655551849	0.600230795717172
ACOX3	549.91739521825	0.25516497557114	0.0877254432627587	2.90867695939546	0.00362961695086341	0.014464025744435
ACOXL	587.141207674568	-0.107278523849022	0.0928405036420778	-1.15551423829632	0.247879905360738	0.466344332259959
ACOXL-AS1	7.54097882271164	-0.325976221446516	0.681732547614349	-0.478158513316161	0.632537388001956	0.807249069985017
ACP1	1164.03316001685	-0.413364695620016	0.0669581574288622	-6.17347775824303	6.68039517117418e-10	6.45771533213504e-09
ACP2	290.370976458973	-0.232397321424251	0.118677735007004	-1.95822174572623	0.0502039985363278	0.13946542944437
ACP3	666.332870335086	-1.14566661702203	0.0881698283234404	-12.9938623994966	1.32564285690672e-38	5.63509397134647e-37
ACP4	130.34400000641	-0.529203351471277	0.179704598288297	-2.94485147576628	0.00323109726132594	0.0130463620758821
ACP5	5.09392249549241	0.846015130324618	0.834495655744592	1.01380411569638	0.310676231044942	0.538396515283775
ACP6	160.474406738796	0.295280560340075	0.151069115733485	1.95460573729052	0.0506296236220279	0.140368635647752
ACRBP	13.6376435971741	1.81230365497093	0.554239145483851	3.26989471916278	0.00107587518497949	0.00482029540241591
ACRV1	13.7249990743639	-0.679297152989593	0.531369079019979	-1.27839044425099	0.201111791669658	0.405150545145553
ACSBG1	629.173488161687	-0.852394136976049	0.0864169173164941	-9.86374153864148	5.97793430952401e-23	1.3591240020218e-21
ACSBG2	33.8887197432414	-0.755919923840341	0.334074306563558	-2.26272990466128	0.0236523441920866	0.0749665987169618
ACSF2	182.020326698311	0.0259717893433009	0.145371024493891	0.178658638705489	0.858205748096476	0.937041382238159
ACSF3	1133.30442027385	0.075178481391694	0.0652928806749321	1.15140396034873	0.24956608531184	0.468313118849013
ACSL1	1767.30776097633	-0.386195142722134	0.055684972631983	-6.93535660463485	4.05197722189841e-12	4.77255407930716e-11
ACSL3	2433.02163967686	-0.434285959647804	0.0516339549939393	-8.41085986341314	4.07015780624955e-17	6.66106700293518e-16
ACSL3-AS1	37.0615557934509	0.0647743728800851	0.30691328757908	0.211051054162636	0.832847433012019	0.923660186269919
ACSL4	2154.63129738225	-0.48658011696789	0.0596769640579758	-8.15356686870298	3.53344740029749e-16	5.48825512283831e-15
ACSL5	868.645827447742	-0.379440834096675	0.0717216163105057	-5.29046685805233	1.2200452942352e-07	9.5176822574673e-07
ACSL6	4.51440444257372	1.81339425972459	0.934887009044016	1.93969350539902	0.05241694934888	0.144347068406713
ACSM1	6.82436823846784	1.22854123361393	0.756357723112006	1.62428596426456	0.10431479138003	0.250495406897275
ACSM2A	0.365101167574184	2.24590065776162	3.38338710339061	0.663802452728781	0.506816755668772	0.717368433408892
ACSM3	114.531287202243	0.161541114296383	0.177451497350127	0.910339539021465	0.362643472688363	0.592135535499873
ACSM5	0.785441216581633	0.887863486427373	2.14162555388926	0.414574566882144	0.678453369735288	0.832314285118021
ACSM6	20.132684032398	1.23711274863812	0.43666143339357	2.83311658422348	0.00460965705419021	0.017882776965761
ACSS1	149.491740563184	1.00196874749267	0.157678720808976	6.35449566277582	2.0911154666991e-10	2.10865344153459e-09
ACSS2	257.117222777171	0.416404267316392	0.122676214418645	3.39433580739107	0.000687952789570438	0.00321473995739128
ACSS3	0.553502681419501	-0.953366965643571	2.53692698020294	-0.375795981943204	0.707068575178836	0.84808841937473
ACTA1	25.9581621987398	0.365205382626125	0.378708386531305	0.964344587061147	0.33487319386235	0.561713976507192
ACTA2	199.757879387125	0.692229249918626	0.135499329385843	5.10872823545463	3.24334457729648e-07	2.42232472805385e-06
ACTA2-AS1	178.605758560016	0.0106819420003075	0.145816877069395	0.0732558686963508	0.941602508976969	0.974271082615684
ACTB	74443.7209593183	-1.10756350882997	0.0420694965973594	-26.3269969553069	9.4150645357819e-153	5.6394524739418e-150
ACTBP10	4.26618430398131	-0.172728314500252	0.913877853570079	-0.189005909077986	0.850088185490961	0.93248443987661
ACTBP11	6.47829321727298	-1.38017889184127	0.816081953435108	-1.69122584567852	0.0907936765197571	0.224456467001867
ACTBP15	1.67582635945211	-0.0675463226594324	1.43758708954753	-0.0469858996025708	0.962524465603984	0.983603387147393
ACTBP2	84.913546306298	-0.794427324718934	0.219930731728138	-3.61217060697523	0.000303644680434724	0.00152025385292425
ACTBP4	13.8416645991483	0.678153205157669	0.519632361465103	1.30506345533526	0.191871241356604	0.391733154143031
ACTBP7	3.8483860071454	-1.5809962238122	1.06041152591541	-1.4909270459385	0.135980649691825	0.305367861175697
ACTBP8	6.97918304473436	-1.41797063605076	0.791920759060164	-1.79054611187813	0.0733661612338198	0.190028682733466
ACTBP9	19.5215237521254	-1.42336877037377	0.459766142245392	-3.09585382564788	0.00196247079235696	0.00830677602253731
ACTG1	12089.1591888429	-0.778643016289943	0.0443240638110526	-17.5670493483899	4.40495093678351e-69	4.71158128770766e-67
ACTG1P1	19.6124415823126	0.483867364028964	0.421999726339855	1.146605871586	0.251544548686982	0.470872413883966
ACTG1P10	57.3918022864274	0.993729006545334	0.267810987297513	3.71056100637647	0.000206800451351516	0.00106135442737566
ACTG1P11	1.28072468121097	-0.260129269202755	1.70366412378285	-0.152688118257229	0.87864423114736	0.946413455972491
ACTG1P12	8.31185856353642	-1.029010517935	0.68379801940128	-1.50484571282611	0.132363748032629	0.299511732618101
ACTG1P14	25.9043659041034	0.021808530149796	0.365655058521103	0.0596423586699468	0.952440481057751	0.978763466465985
ACTG1P16	1.72984441325685	-0.383087225035139	1.3947239138674	-0.274668858278111	0.78357065873037	0.893261557349331
ACTG1P17	18.9949916394149	0.0620115482404592	0.437195534799089	0.141839390626339	0.887206869377656	0.949273891028825
ACTG1P20	51.2240079526629	-0.4613224776076	0.281447081097397	-1.63910912065191	0.101190535892307	0.24458330732858
ACTG1P22	1.08764122182917	0.872491777876768	1.9703964436422	0.442800118063553	0.657910317930479	0.821678091582424
ACTG1P23	3.57727319741424	-0.364348783940273	1.01416897048006	-0.3592584614059	0.719401745827105	0.855347593277326
ACTG1P24	5.81161450821435	0.00758177243521775	0.805516348218128	0.00941231354520524	0.992490171225691	0.996327716699988
ACTG1P25	3.70370372118127	0.387852098123914	1.0076362310489	0.384912814935383	0.70030201110931	0.845051443316549
ACTG1P3	21.6720188431722	-0.141175878914067	0.411002759521306	-0.343491316405015	0.731228872411932	0.862283136082567
ACTG1P4	5.02361232070235	0.981365934824952	0.845768007832978	1.16032520234408	0.245916427290212	0.463922051231102
ACTG1P9	4.99470949141921	-0.748282469477722	0.877758180607941	-0.852492732063695	0.393940671184761	0.620243809573254
ACTG2	411.990340276462	0.429303751733064	0.0967703370816617	4.43631555577601	9.15116735858566e-06	5.71626957643621e-05
ACTL10	54.4935315033966	0.174530437225093	0.263907770333108	0.661331180225571	0.508399949648837	0.718428247369136
ACTL11P	0.475254168850355	2.65678498858029	3.04305536851287	0.873064951781883	0.38262767598024	0.611551910900457
ACTL6A	829.559369147369	-0.595142130224847	0.072671614951933	-8.18947164747185	2.62375425702186e-16	4.12586922402521e-15
ACTL6B	1.57233947611666	2.08530269529187	1.66305861294769	1.25389609184957	0.209879775735687	0.418641277054764
