baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADAMTS7	73.0276616129171	2.25171801702027	0.250784465958626	8.97869813591945	2.73989359842135e-19	4.55524874158052e-17
ADAR	8477.35868461405	-0.342760999816984	0.0624283034632235	-5.49047436502748	4.00855670566424e-08	1.09024671474526e-06
ADCY10P1	66.2079786608709	0.841273788621078	0.235533578383792	3.57177857354273	0.000354565134288172	0.00352607412687808
ADCY3	1720.05468304605	0.19659003706982	0.0657934296919827	2.98798889175062	0.00280819760765856	0.0209387687305176
ADCY4	17.5057819919242	1.3941740451777	0.459860118478176	3.03173506280882	0.00243152517048499	0.0186227370723183
ADCY6	43.7643989767	0.819604459983169	0.298659174056891	2.74428020693261	0.00606437493375205	0.0397430842559846
ADGRB1	15.1701554160346	1.50062192202737	0.517645713265126	2.89893624842748	0.00374431018342578	0.0266148950113273
ADGRB2	117.895240821415	1.00052927129199	0.190755207179701	5.24509546074641	1.56201430636979e-07	3.70721111365362e-06
ADGRG5	210.054325396377	-0.899535527176292	0.141450309884956	-6.35937473666828	2.02576650661387e-10	8.79188087609393e-09
ADH5	1108.55616600541	-0.39993300887574	0.0899215314991152	-4.44757781821894	8.68440020202383e-06	0.00013767640809272
ADK	780.021872541915	-0.506117092470631	0.0856046470451254	-5.91226189162182	3.37441444668947e-09	1.16134306116425e-07
ADM	13.0126176294344	3.21264074403086	0.701008097405978	4.58288678250504	4.5860037055289e-06	7.72755925848477e-05
ADM2	4.24454902921492	5.62878885903557	1.42305008734206	3.95543973406367	7.6394004925853e-05	0.000916954327914164
ADNP	4100.69266665305	-0.285837922796981	0.0693190387654028	-4.12351249942091	3.73138201471272e-05	0.000494770572257613
ADNP2	1839.68956719179	-0.296282803829165	0.0732822490922308	-4.0430364446958	5.27634155041191e-05	0.000668199191657634
ADO	1093.87639085753	-0.25248348356747	0.0841943286362966	-2.99881818237603	0.00271028992569434	0.0203632907047533
ADORA2A	591.259549769155	0.372969127814587	0.0892755511641007	4.17772976981143	2.9443317003137e-05	0.000403275174162105
ADPGK	1268.01104180187	-0.264403256399927	0.0751528836013938	-3.51820507383729	0.000434476463372502	0.0042084633828911
ADPRH	552.406565776291	0.421756135304135	0.0939332848260315	4.48995407842114	7.1238530067561e-06	0.000115304700189232
ADPRHL1	391.993907007079	0.411855284090657	0.108092959763119	3.81019527074861	0.000138857072052007	0.0015614798043448
ADRB2	203.955400803233	2.12337297023763	0.160990873809443	13.1893996224343	1.00986286745621e-39	1.16927693439036e-36
ADRM1	1212.53283957487	-0.246258087249625	0.0721089508860687	-3.41508348441666	0.000637624652887103	0.00585935126037411
ADSL	1754.11909926006	-0.399512203174386	0.0846864599812624	-4.71754520454369	2.38707372563822e-06	4.27563150194426e-05
ADSS2	2076.88151273959	-0.403654341863553	0.0717098704381273	-5.6289927648361	1.81265000621799e-08	5.28472241021469e-07
ADTRP	963.774211214253	0.314881000066855	0.0787000028194989	4.0010290824137	6.306760518465e-05	0.000776977603508091
AEBP1	2662.93369021605	0.466720730723493	0.0631979628848142	7.38505973007621	1.52384963990922e-13	1.13050813102647e-11
AEN	2505.47968703789	0.365665267052045	0.0602625216476851	6.06787198832877	1.29616148873815e-09	4.83006384653918e-08
AFF1	1259.99977287281	0.227515284286272	0.0797814489502797	2.85173166544094	0.00434817889605851	0.0301342368127869
AFF4	2293.74463965652	0.205362822652338	0.0613435806623148	3.34774756274536	0.000814711852622766	0.00723048405749523
AFG3L1P	379.840591633893	-0.383508868487395	0.107885413519937	-3.55477961269086	0.0003782960348957	0.0037232414849176
AFG3L2	2622.55831715074	-0.362807976971714	0.0743188795948225	-4.88177403843679	1.05135688675227e-06	2.0632560695223e-05
AFMID	687.792525310629	-0.517700886429253	0.093354158068105	-5.54555787490015	2.93018391008435e-08	8.18230511325881e-07
AFTPH-DT	480.774125934235	0.359033803544832	0.0996553656579273	3.60275436424804	0.000314863039793823	0.00317704940868837
AGAP3	286.729194629501	-0.332362578041818	0.125234604869925	-2.65391964455054	0.00795627711647116	0.0499985470277176
AGBL5	612.923978456545	-0.250682705362229	0.088965266398649	-2.81775928415627	0.0048360050733178	0.0329861738853278
AGFG1	1336.39608461	-0.30685484701339	0.0808739106345035	-3.79423777836304	0.000148097700614755	0.00164800742030588
AGL	1074.12316407798	-0.268094161962515	0.0811992464249201	-3.30168288212386	0.000961066595747561	0.00832205636595511
AGPAT3	1785.95418518891	-0.257817376867748	0.077583718526303	-3.32308610317951	0.000890274300836231	0.00778809844390465
AGPAT5	468.911812748902	-0.558252656828196	0.105821033611218	-5.27544135392962	1.32436960374953e-07	3.17574427171301e-06
AGRN	348.192427893578	0.876172616347406	0.131144965411313	6.68094740502961	2.37402425709215e-11	1.22752578014238e-09
AHCTF1	5591.75266278588	-0.416868764823471	0.0632783411379942	-6.58785861523116	4.46215243343631e-11	2.19518940655546e-09
AHDC1	459.214366231773	0.549623108736506	0.103039961264916	5.33407720644834	9.60316599118069e-08	2.38387933716752e-06
AHI1	194.468367045067	0.566117220885158	0.145253704867611	3.89743739342921	9.7215943324949e-05	0.00113781259299453
AHNAK	13791.852116281	-0.25924991425509	0.0542696890499568	-4.77706651343522	1.77870951833966e-06	3.30273554321718e-05
AHR	5442.36885243184	-0.65740169893214	0.143735848901658	-4.57367945405132	4.79232843686236e-06	8.01688792172743e-05
AHRR	1397.75025892714	0.355026793074778	0.0706919187525296	5.02216942671505	5.10910831759037e-07	1.07208603013773e-05
AHSA1	2230.52454684311	-0.472845379185373	0.0655721515830494	-7.21107006205978	5.55138803314885e-13	3.72621118084235e-11
AICDA	3396.52855744644	-0.668010075475617	0.0773192956578978	-8.6396296007565	5.63955581645026e-18	8.19885199862411e-16
AIDA	1110.51739370704	-0.324876469471109	0.0784803755789567	-4.1395886178483	3.4792918088861e-05	0.000466688624096348
AIFM1	1215.96712759557	-0.232949447412572	0.0742627815204626	-3.13682631653629	0.00170787266751098	0.0137631697441476
AIFM2	182.117235370741	0.445510463834181	0.145369063184695	3.06468552575143	0.00217898980751765	0.0169529276601205
AIM2	961.298883761508	-0.224510741115856	0.0824525851312485	-2.72290724127665	0.00647102239733208	0.0420360731513238
AIMP2	622.368117938898	-0.476429125473272	0.093757125050882	-5.08152447309699	3.74417762610614e-07	8.08164038870579e-06
AJM1	323.267761806358	0.765839063457939	0.117378149174614	6.52454540170558	6.82080876917934e-11	3.256710166374e-09
AK2	1258.35790621439	-0.565389319880627	0.0738534495522296	-7.65555736811968	1.92475601119967e-14	1.63781075808643e-12
AK3	1851.73335611488	-0.293025453185866	0.0709858891294957	-4.12793946486063	3.66028437763742e-05	0.000487136369142058
AK4	1291.4448046714	-0.462382445479424	0.0869957340165872	-5.31500136996675	1.06656524466556e-07	2.61558587231902e-06
AKAP1	1297.15852899198	-0.354190039647316	0.0717240353184535	-4.93823357922792	7.88333846124185e-07	1.59936065652979e-05
AKAP13	4046.31632629817	0.406592809893193	0.0639935338292913	6.35365458919361	2.10258677807326e-10	9.08878177935133e-09
AKAP17A	1197.10029933209	0.203035871989515	0.0704134679723923	2.88348064420177	0.00393306817016003	0.0277557836474942
AKAP8	1006.94126543187	-0.295099915434485	0.0765846156573149	-3.85325320107288	0.00011655874507857	0.0013381142051867
AKAP8L	1479.91793182537	0.265454803768113	0.0802394265095733	3.30828391123211	0.000938695944711826	0.00815229641777589
AKAP9	2118.59918114956	0.214936299222939	0.0774033180566211	2.77683573029404	0.00548909131933035	0.0366617924542007
AKR1A1	1324.11080049061	-0.234002978776883	0.0781334328913406	-2.99491485421239	0.00274521461794313	0.0205684903891186
AKR1B1	1302.27144918331	-0.329184009745763	0.0781248247970247	-4.21356477407806	2.51371453149408e-05	0.000352474531832732
AKT2	3194.94875381593	-0.217387720735184	0.0608702025421964	-3.57133230474281	0.000355169924328697	0.00353100550344568
ALCAM	2575.72588486284	-0.313579428045931	0.0756144455468348	-4.14708361316626	3.36737113212548e-05	0.00045336450209098
ALDH18A1	2327.97366919296	-0.682922083956286	0.0835480848659921	-8.17400045795982	2.98328684430612e-16	3.39361963131244e-14
ALDH1A3-AS1	141.521147888099	0.500741295164713	0.164479214079031	3.04440471684228	0.00233141269290718	0.0179620721254873
ALDH1B1	992.631947167943	-0.54908614788281	0.0928221415895711	-5.91546519483129	3.30938887936042e-09	1.14504148846174e-07
ALDH1L1	122.568308504708	-0.866265614622963	0.175384412499184	-4.93923948131361	7.84278460950553e-07	1.59212947426531e-05
ALDH1L2	163.926823050536	3.74018116521332	0.217856490412745	17.1680961082558	4.60271127131359e-66	3.73049748539966e-62
ALDH2	96.8177351427842	0.919090254013361	0.199564797162883	4.60547284430735	4.11529688794797e-06	7.01830221500649e-05
ALDH3A2	587.281856310177	-0.330715891593353	0.0970098715487141	-3.40909524271746	0.000651787197047442	0.00596919235262092
ALDOA	6027.37730121134	-0.433793433172571	0.0662403874634059	-6.54877560026679	5.80107212330418e-11	2.81122209622603e-09
ALDOC	334.874900939426	0.361485702746513	0.116776079639048	3.0955457989672	0.00196451031630567	0.0155453806333
ALG1	502.979243243545	-0.439646382220327	0.100638137428887	-4.36858623830344	1.25053435651544e-05	0.000190160993612713
ALG3	485.949066034704	-0.315503741345656	0.099188581271137	-3.18084740503758	0.00146844955456767	0.0120250403028755
ALG6	308.304642707712	-0.396039928929705	0.119975769787685	-3.30099927369133	0.000963411319683453	0.00834013217199935
ALG8	845.814156687043	-0.375479947502954	0.0953687314843516	-3.93713895171778	8.24588639859167e-05	0.000982114757686782
ALKBH1	319.441829772162	-0.318877997833522	0.114067495664456	-2.79552028363577	0.00518162501210771	0.0349393267247363
ALPK3	14.5881407161373	1.98734843618548	0.535359518187558	3.71217540488229	0.000205485498540585	0.00219283734782283
ALPL	653.793797484328	-0.791735500738865	0.102107742033779	-7.75392232723106	8.90968363261991e-15	8.04601513564171e-13
ALS2CL	20.9537952994412	1.59987558909101	0.428029214408723	3.73777194461147	0.000185658231444029	0.00200768507785704
ALYREF	1846.00427804614	-0.365022207099619	0.0647442855623203	-5.63790617085831	1.72130248749923e-08	5.03197715461903e-07
AMD1	2304.87369485681	-0.728477102180744	0.081545463126813	-8.93338604316802	4.13164881357806e-19	6.76505325940407e-17
AMDHD2	297.784095844316	0.356642208337842	0.121032314700293	2.94666931902426	0.00321216507224583	0.0234282095932981
AMER1	541.307503857953	-0.405831316593688	0.0926735614726735	-4.37914881164197	1.19143755713208e-05	0.000182286010392742
AMMECR1	408.977189024544	-0.320535049089032	0.10828467542382	-2.96011460379297	0.00307524620718863	0.0226024670226832
AMN	276.263304825787	0.577216543248822	0.127281185131467	4.53497147007725	5.76112724171494e-06	9.49546238822564e-05
AMOT	100.933213566165	-0.747168373830996	0.19296687291174	-3.87200332656445	0.000107944478658914	0.00125163090061588
AMPD2	853.634129103668	-0.237691984903055	0.0841456500067321	-2.82476853983585	0.00473147815205771	0.0324393424321423
AMZ2P1	26.4602909175639	1.54775478263643	0.409872238065082	3.77618837992797	0.000159246570762431	0.00175544842710575
ANAPC1	4175.51387950308	-0.466000664220678	0.0704067425706307	-6.61869371038144	3.62386815498047e-11	1.80747393206872e-09
ANAPC11	583.87557102682	-0.255553909730093	0.0912100202962441	-2.80181836272014	0.00508154750987499	0.0343430832333015
ANAPC1P2	127.144591995783	0.629301003280829	0.185176807035112	3.39837916722209	0.00067786399862863	0.00615756537840857
ANAPC4	320.55899759891	-0.324525634935152	0.112322938731554	-2.88921958951546	0.0038619927948226	0.0273196173703139
ANAPC7	1448.24226929722	-0.315373969771651	0.0669493682062534	-4.71063399433534	2.4694737578262e-06	4.41191508457917e-05
ANK1	16.9556458102155	1.28168795082697	0.479213017407216	2.67456831152364	0.0074825530402393	0.0475189754289046
ANK2	25.4521981636496	1.53331238246816	0.389298457666964	3.93865516872885	8.19395948107873e-05	0.000977006864202179
ANKAR	126.630270426473	0.532960706365224	0.179503245498554	2.9690867420529	0.00298686268932758	0.022040571510286
ANKH	504.455003145325	0.363277188692664	0.0950821854178177	3.8206651129896	0.000133092268770092	0.00150395655403499
ANKLE1	936.855357235686	-0.292986898363939	0.0841359919760155	-3.48230158678655	0.000497123469308673	0.00472354714976178
ANKLE2	1830.26975614228	-0.31206712429908	0.0702285531397857	-4.44359324444474	8.84687885203462e-06	0.000140115199014637
ANKRA2	183.190894699842	0.900888575909078	0.156209595547116	5.76717821177222	8.06097997786962e-09	2.5104416030983e-07
ANKRD10	2851.71730949313	0.165415076958853	0.0619853015126046	2.668617767798	0.00761640720630113	0.048246174604979
ANKRD11	4119.13185323098	0.851055689769897	0.0825928007290324	10.3042357476411	6.74254623981358e-25	2.14307204994859e-22
ANKRD12	4340.90371747402	0.332261427676768	0.0652071765058827	5.09547331261602	3.47871025917638e-07	7.56911319479854e-06
ANKRD20A5P	72.6321863987803	0.748419638415326	0.232108683577907	3.22443618600818	0.00126220984261924	0.0105222018765019
ANKRD27	1210.27162936425	-0.433867729291099	0.0881347211742622	-4.92277871320707	8.53239170116317e-07	1.71069968430247e-05
ANKRD28	1076.82315975742	-0.526904843738243	0.0805267098684643	-6.54323074417061	6.02038298547399e-11	2.90447643436111e-09
ANKRD36	539.824090109483	0.483327482667741	0.097794812527567	4.9422609459116	7.72217625614662e-07	1.56961099827131e-05
ANKRD36B	225.745394613023	0.43573800629496	0.132846697029664	3.2800063233613	0.00103804760014855	0.00887252918450198
ANKRD36BP2	191.534285858688	0.979600798417641	0.143853569767622	6.80970795511065	9.77970715282744e-12	5.36477336539197e-10
ANKRD36C	1039.46914786248	0.626755099891504	0.0830815141572153	7.54385745432484	4.56269859024016e-14	3.68884509465302e-12
ANKRD52	2829.88877615072	-0.178662654620306	0.0599215595017531	-2.98160889178926	0.00286738054141894	0.0212967874347771
ANLN	1241.3043412885	-0.43316209538431	0.0757420613948065	-5.71891083246925	1.07209033220669e-08	3.25441653278473e-07
ANO8	167.030014822014	0.630225903836912	0.169191178331513	3.72493359318089	0.000195366644434456	0.00209589232712279
ANO9	206.107502283523	0.497763316772187	0.142239240246764	3.49947958037909	0.000466167308167542	0.0044555259819551
ANP32A	3696.99298293248	-0.603364517089718	0.0705863056753985	-8.54789765970156	1.25350788107639e-17	1.74415130920586e-15
ANP32B	3830.25636894474	-0.187051789394953	0.0649250237222424	-2.88104306584753	0.00396361479206954	0.02794701860785
ANP32E	3318.05145467898	-0.647519584189563	0.0778510236461489	-8.31741901214673	8.98994834319066e-17	1.09158848421813e-14
ANPEP	779.055306537573	-0.749280590680062	0.0839106140568992	-8.92950908656181	4.27903369565201e-19	6.93631362065191e-17
ANXA2	2488.62752609605	-0.526753735498409	0.0822420631861233	-6.40491878597823	1.50449443515553e-10	6.72768408106792e-09
ANXA2R	41.7762199052884	0.92762646887378	0.293212621856003	3.1636648620445	0.00155796085260507	0.0126843522956947
ANXA2R-AS1	40.7207939937899	0.811809350126745	0.298754476271553	2.71731275881822	0.00658143827045319	0.0426569829524375
AOX3P	8.45144015968427	3.65533264165102	0.911876282448554	4.00858396254784	6.1083921072158e-05	0.000756721712326849
AP1AR	487.378285092825	-0.27992661469739	0.104849507998908	-2.6697942607447	0.00758977365254529	0.0481056621340212
AP1G1	3324.75924844869	-0.210287103754912	0.0639163616384007	-3.2900355771905	0.00100174716075856	0.00860764456713293
AP1G2	1029.16246865184	0.222239652778856	0.0771055530101652	2.88227817715745	0.00394811011821702	0.0278437524543388
AP1G2-AS1	405.973342466766	0.345264823691636	0.110077194104317	3.1365699907325	0.00170936631383001	0.0137649418515571
AP1M1	1954.17611064982	-0.215479966002474	0.0665950610281417	-3.23567487852315	0.00121355522525817	0.0101557719160738
AP2B1	2192.56120614116	-0.201299810825868	0.0675758556288008	-2.97887180195872	0.0028931179462437	0.021468272789476
AP2M1	3233.99654882887	-0.26945258655195	0.0623867165188688	-4.31906985312257	1.5668818602491e-05	0.00023259299409009
AP3D1	1954.93523900574	-0.190246126675286	0.0667426593463946	-2.85044270843191	0.00436584148382844	0.0302372529172651
AP3S1	738.531179346708	-0.256264327105682	0.0871951593149088	-2.93897424030356	0.00329300441884226	0.0239370410894318
AP4B1	430.532193214722	-0.368108677215249	0.108307001324987	-3.39875236791662	0.000676939773507727	0.00615089334560552
AP5Z1	725.516867346976	0.305791041648917	0.0895819549344866	3.4135339184387	0.000641261757451532	0.00588776725476598
APBB1IP	1693.21860486538	0.325295556350584	0.0689481397578516	4.71797437165141	2.38204492380331e-06	4.26898266609747e-05
APBB2	165.592563628799	-0.460845886265373	0.160476430304873	-2.87173565233135	0.00408224291023807	0.0286030506051261
APBB3	233.842561737604	0.686572757643349	0.132680029275027	5.17465033279561	2.283381985398e-07	5.20585400609022e-06
APEH	2258.70478811161	-0.427242488922507	0.0687994087236824	-6.20997326646269	5.29936159218668e-10	2.13157943943787e-08
APEX1	1383.14069409147	-0.212410405474418	0.0692954137227983	-3.06528807698761	0.00217460428214876	0.0169391328273097
APEX2	621.722318564066	-0.357157680442298	0.0892292717783227	-4.00269634979881	6.2624656319415e-05	0.000772855484535757
APH1A	1947.5801184502	-0.293163050598365	0.0822514035404802	-3.56423158729546	0.000364923660296047	0.003611362963003
API5	3715.24391858991	-0.426568096548499	0.065723291244205	-6.49036419925349	8.56291204020394e-11	4.00591065430608e-09
APIP	421.904198686023	-0.290513717740835	0.10789113612036	-2.69265602520625	0.00708853596917161	0.0453901513175081
APLF	171.973622183422	0.688405526386964	0.154778671105134	4.44767694070304	8.6803948736049e-06	0.00013767640809272
APLP2	890.419421880579	-0.253128284281288	0.0793838098156935	-3.18866384554961	0.00142931983468177	0.0117431700558498
APOE	24.1871145555361	1.04292552962571	0.385501998898235	2.70536996593115	0.00682283546104231	0.0439230193897918
APOL1	616.047527729666	-0.551906877724052	0.092501915649101	-5.96643727701456	2.42489891623515e-09	8.62009022635345e-08
APOL2	673.749657955588	-0.294086476014043	0.0961211944567639	-3.05953830137146	0.00221678440247003	0.0171974516219379
APOL6	44.0638469692526	1.14104564236537	0.295296747104473	3.86406438118224	0.000111515808699079	0.00128707259201772
APPL1	997.671657517215	-0.31781170811784	0.0760014075639965	-4.18165555486889	2.89394155338149e-05	0.000397212468927298
APRT	1094.14061188081	-0.515437449756752	0.0804953746454537	-6.40331760709263	1.52036457070028e-10	6.78928641626765e-09
AQP3	17.9886619326117	2.34576743521115	0.510285303085709	4.596972362375	4.28674455508886e-06	7.27952687264052e-05
AQR	2173.26401560336	-0.33947063371421	0.0736244536978968	-4.61084078269919	4.01043618681452e-06	6.85389252380215e-05
ARAP1	2333.94863962146	0.332284188526049	0.065134671149185	5.10149483621376	3.36981217390562e-07	7.39169896333018e-06
ARCN1	1938.94995541551	-0.201464650764623	0.0725421548617785	-2.77720797167513	0.00548280845472748	0.0366500309489206
AREG	25.8046844890109	2.87452392275818	0.466167165992501	6.16629426621698	6.99089339852889e-10	2.76183736549712e-08
AREL1	1146.91003939529	-0.30874333014729	0.0770797993791994	-4.00550251341997	6.18857757478474e-05	0.000764189349452836
ARF1	7733.34027459897	-0.344808717775553	0.0599240375369496	-5.75409688579381	8.71061921113377e-09	2.69329011482352e-07
ARF6	2844.06984565272	-0.23741170839698	0.0613185586599182	-3.87177574922627	0.000108045334258661	0.00125235242640894
ARFGAP3	583.144213254837	0.349832112892511	0.101026914104924	3.46276154222807	0.00053466200555031	0.00501731269515957
ARFIP2	690.224741512799	-0.325050715351827	0.0858758668750453	-3.78512295922202	0.000153632598386487	0.0016993411257898
ARGLU1	3027.47477208956	0.291522553898142	0.0602885499815985	4.83545472543495	1.32841608277676e-06	2.53784616403197e-05
ARHGAP11A	555.498774066462	-0.692892883256969	0.101173078415201	-6.84858950731369	7.45816650014625e-12	4.16168258063238e-10
ARHGAP19	1122.3864699013	-0.413028808679544	0.0860881773021439	-4.79774135802568	1.6046479533374e-06	3.00361932143178e-05
ARHGAP24	3264.53965802273	0.331838424581844	0.0592975569731069	5.5961567646428	2.19155554552349e-08	6.29320024675568e-07
ARHGAP27P1	129.471515918489	0.662078133053356	0.173912527954864	3.80696054987589	0.000140685176493173	0.00157765943338245
ARHGAP27P1-BPTFP1-KPNA2P3	137.43352843418	0.62114455486078	0.167103696443254	3.71712037544131	0.00020150644692342	0.00215534114459165
ARHGAP31	1482.43847381813	-0.489727902383419	0.0874066682092468	-5.60286660522327	2.1083548281223e-08	6.07041416764874e-07
ARHGAP33	454.709220318678	1.14207416800902	0.128580982570906	8.88213906266594	6.55867722530844e-19	1.03723080802195e-16
ARHGAP35	3180.04753477953	-0.272921340004622	0.0641487525605382	-4.25450736157437	2.09509767370567e-05	0.000300841592250082
ARHGAP6	70.7264021511844	0.891747787131477	0.234262340706152	3.80662032336663	0.000140878767723657	0.00157928411120365
ARHGAP9	308.858974628703	0.339972196430757	0.115362079755119	2.94700127765053	0.00320871877674464	0.0234083399509589
ARHGDIA	5287.04867166788	-0.452000004823803	0.0704794798517893	-6.41321425433772	1.42483049498407e-10	6.39792308135508e-09
ARHGDIB	6451.92998183256	-0.383357206619986	0.0694216965073226	-5.522152668504	3.34871319037986e-08	9.21606805026444e-07
ARHGEF1	2644.15647145695	0.349657511276571	0.0649044075179217	5.38726913391856	7.15362746274317e-08	1.84503263597561e-06
ARHGEF10	631.181713342413	-0.670941309045108	0.102744606566106	-6.53018519870842	6.56884154855537e-11	3.14103013280479e-09
