baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABHD10	783.342481300216	-0.0088565780490876	0.0965234445586594	-0.0917557189300809	0.926892126757962	0.999958123893525
ABHD11	415.135154978503	-0.0434185610093024	0.116637314206728	-0.372252750370669	0.709704674431056	0.999958123893525
ABHD11-AS1	16.9280448707157	-0.263475403453553	0.498011457466594	-0.529054903262395	0.596767363897061	0.999958123893525
ABHD12	666.244201405128	-0.0934425060598741	0.0941080121306805	-0.992928274057237	0.320744909850299	0.999958123893525
ABHD12B	416.016060703388	0.0769892856759596	0.111866744933717	0.688223168749363	0.49131225599289	0.999958123893525
ABHD13	465.512634071412	0.14851865336639	0.12072631952332	1.23020940216522	0.218618699945615	0.999958123893525
ABHD14A	146.626439454087	-0.0967663096571422	0.169724052572344	-0.570139047415781	0.568583393111409	0.999958123893525
ABHD14A-ACY1	106.03289232591	-0.166399621593538	0.203992595891918	-0.815714025629155	0.414663715277867	0.999958123893525
ABHD14B	914.709211511325	-0.0865531199495838	0.0980078692997342	-0.883124187557646	0.377169176996405	0.999958123893525
ABHD15	143.302642402353	0.0875481824463812	0.171036508059039	0.511868392543194	0.608743120533871	0.999958123893525
ABHD16A	91.9728546879127	0.102163837418131	0.214299273938713	0.476734407636623	0.633551258359221	0.999958123893525
ABHD16B	51.0977764258896	-0.161951844613055	0.279219802860832	-0.580015611191357	0.561904090283541	0.999958123893525
ABHD17A	925.607367971473	-0.0735928771935236	0.095076540875605	-0.774038227682369	0.438908185247425	0.999958123893525
ABHD17AP1	12.858019045866	0.953265132185219	0.608437190566123	1.56674369510228	0.117174612954632	0.999958123893525
ABHD17AP3	25.4659516654174	0.415070184879692	0.406947531105836	1.01995995344113	0.307747453770723	0.999958123893525
ABHD17AP4	0.582434090391335	1.29439180548847	2.86124401980176	0.452387771378601	0.650989654942247	0.999958123893525
ABHD17AP6	2.9924259834215	-1.42763516468012	1.19658269358936	-1.1930936092663	0.232832714096003	0.999958123893525
ABHD17B	528.901341608147	0.0601842622634493	0.107814474027206	0.558220617467951	0.576693743795	0.999958123893525
ABHD17C	35.8022813303976	0.319498047341961	0.353536247157258	0.903720763884909	0.366143486112814	0.999958123893525
ABHD18	465.452112277493	0.0551123259151774	0.124696208434736	0.441972748064927	0.658508926397417	0.999958123893525
ABHD2	1254.98516134682	-0.0327715063309207	0.0737561765899419	-0.444322195727669	0.656809656163041	0.999958123893525
ABHD3	1891.47848741244	0.191588048788854	0.0666788877011281	2.87329401245565	0.00406215881952384	0.453032355186408
ABHD4	114.835607163689	0.374177476783632	0.193726591183179	1.93147194971199	0.0534247149282243	0.999958123893525
ABHD5	277.153648683779	-0.0300525479886268	0.137180817207238	-0.21907252486495	0.826593552905828	0.999958123893525
ABHD6	200.552186613895	-0.0442176398064619	0.161602897564318	-0.273619102583623	0.784377352305923	0.999958123893525
ABHD8	217.90926341356	0.0897802529741989	0.144562787757222	0.621046773980143	0.534568848238916	0.999958123893525
ABI1	3460.65378603502	0.0660335833883036	0.064668269922831	1.02111257139091	0.307201107685657	0.999958123893525
ABI1P1	1.35376052102402	-0.938357125396449	1.73471572127569	-0.540928472537502	0.588556884924279	0.999958123893525
ABI2	1489.33270006398	0.049349995819578	0.0716979175630279	0.688304451467445	0.491261079078717	0.999958123893525
ABI3	463.814991738993	-0.249145208717412	0.118831596141115	-2.09662427172607	0.0360268489427946	0.999958123893525
ABI3BP	9.63041443278769	0.215864794519884	0.67602155158952	0.31931643896903	0.749486568184918	0.999958123893525
ABITRAM	517.543811513996	0.0322196879739917	0.120299339095039	0.267829301610189	0.788830715002612	0.999958123893525
ABITRAMP1	0.430974348390005	-0.826617882295326	3.19795285015528	-0.258483448952409	0.796033820844761	0.999958123893525
ABL1	994.048518717995	-0.00197295457741504	0.0901135456247067	-0.021894095540661	0.982532434723547	0.999958123893525
ABL2	1214.87854679389	-0.0709637850861687	0.0774505614475525	-0.916246231916906	0.359537762057252	0.999958123893525
ABLIM1	3803.32419045924	0.0131404878848432	0.0646356896153925	0.203300807387284	0.838899924501484	0.999958123893525
ABLIM2	195.500232313879	0.0963939971276489	0.150432230775768	0.64078021465581	0.52166548937223	0.999958123893525
ABR	1101.65218165497	-0.109745607644361	0.0924080268580535	-1.18761985701674	0.234983211017941	0.999958123893525
ABR-AS1	5.69037761773713	-1.27320177063467	0.909337228272348	-1.40014257752719	0.161470627184996	0.999958123893525
ABRACL	948.573837359085	-0.00912244473284082	0.106099211991677	-0.085980325033483	0.93148205764722	0.999958123893525
ABRAXAS1	537.693863669348	0.106768060957017	0.107145944369268	0.99647318977424	0.319020287234137	0.999958123893525
ABRAXAS2	857.962334110571	0.0995023457297108	0.0931604735248069	1.0680747098523	0.285486812776928	0.999958123893525
ABT1	703.492352443497	0.0489224319297069	0.0917793506981899	0.533043996907158	0.594003124649853	0.999958123893525
ABT1P1	9.03467365544699	-0.0274944095984682	0.667814102839286	-0.0411707531805223	0.96715976947696	0.999958123893525
ABTB1	23.577462278737	-0.0239615380955916	0.476614725648558	-0.05027443930312	0.959903692486239	0.999958123893525
ABTB2	66.6110699309484	-0.102679966756319	0.26962260256476	-0.380828483144905	0.70333052255202	0.999958123893525
ACAA1	405.588614971512	-0.198728434540551	0.123503422253383	-1.60909253294079	0.107596109768926	0.999958123893525
ACAA2	2180.10928040787	-0.0697412877924757	0.0663597637085532	-1.05095744612313	0.293278134486464	0.999958123893525
ACAA2P1	9.51425224608085	0.285293697078115	0.67165650186075	0.424761312200121	0.671010683089335	0.999958123893525
ACACA	1837.7315983276	-0.0910506633781168	0.0763367146837944	-1.19275061489444	0.232967056407386	0.999958123893525
ACACB	290.791544202658	-0.0429997206589751	0.127796303043172	-0.336470771337173	0.736515889112172	0.999958123893525
ACAD10	262.951928019979	0.0781176999929625	0.136113893588249	0.573914226781819	0.566025845316481	0.999958123893525
ACAD11	265.690144239331	0.190823110870938	0.135940776442223	1.40372238459328	0.160401534074372	0.999958123893525
ACAD8	256.468862637675	-0.0841406291096686	0.152620422575135	-0.551306487624527	0.581423591905247	0.999958123893525
ACAD9	1573.80417926279	-0.116432484970028	0.0691020722218507	-1.68493478164046	0.0920011550724495	0.999958123893525
ACAD9-DT	365.439101152001	-0.0960314694165225	0.120342406088715	-0.797985286630626	0.424879028473066	0.999958123893525
ACADL	1.2538677453217	0.130567157975098	1.75274141025988	0.0744931096000855	0.940618023677835	0.999958123893525
ACADM	5793.50836888164	0.0129555692804798	0.070472245219203	0.183839314898819	0.854139512904966	0.999958123893525
ACADS	378.258439673558	-0.0012195048552744	0.128058282990482	-0.00952304549768981	0.992401823870144	0.999958123893525
ACADSB	596.761425675016	0.0922517486993342	0.0946064305016942	0.975110763720043	0.329505319974242	0.999958123893525
ACADVL	2456.2239885903	0.060458946924498	0.0662092632068376	0.91314936907883	0.361163988329616	0.999958123893525
ACAP1	689.594152570364	-0.0785693825390847	0.101328137459998	-0.775395507196631	0.438105989122712	0.999958123893525
ACAP2	4506.13946956956	0.0516765974245727	0.0781698179991933	0.661081204322441	0.508560238315653	0.999958123893525
ACAP3	480.039628418269	0.161498668890179	0.124333512109968	1.29891504027763	0.193973087503363	0.999958123893525
ACAT1	3265.05610049823	0.0095055903126407	0.0615250793755767	0.154499440051338	0.877215952692762	0.999958123893525
ACAT2	3333.37817114769	-0.0248612084034313	0.0591104838988375	-0.420588815445652	0.674055362298161	0.999958123893525
ACBD3	1365.78369622171	-0.0100517829592772	0.0806532370719585	-0.124629628322408	0.900816771256899	0.999958123893525
ACBD3-AS1	156.140935300061	-0.1848455960378	0.164048232846168	-1.12677590505431	0.259837240308833	0.999958123893525
ACBD4	52.5922353967263	0.23807898813622	0.28659777954025	0.830707720478986	0.406138763839964	0.999958123893525
ACBD5	860.833345260156	0.0900932117216441	0.0886023255119235	1.01682671646716	0.309235870291842	0.999958123893525
ACBD6	1257.40625277412	-0.00585151863257557	0.0763617428058591	-0.0766289298484502	0.938918743921256	0.999958123893525
ACBD7	167.783752989341	0.359014188600872	0.170122420886432	2.11032847246242	0.034830072756535	0.999958123893525
ACBD7-DCLRE1CP1	12.0324782996386	0.497683912714379	0.58186323583922	0.855327991287455	0.392369595595174	0.999958123893525
ACCS	113.543680949616	0.06914362437262	0.20498699276026	0.337307374685409	0.735885200940669	0.999958123893525
ACD	534.163573388741	-0.0633769152947564	0.110609647542615	-0.572978186828945	0.566659463479877	0.999958123893525
ACE	7.45180531533678	0.815228181869752	0.767041813797119	1.06282104470171	0.287863113998374	0.999958123893525
ACER2	58.1780307150886	0.303498502299527	0.264361753223564	1.14804240249862	0.250951059654538	0.999958123893525
ACER3	422.744231493405	0.142349622010871	0.117168780428552	1.21491084476785	0.224400097122082	0.999958123893525
ACHE	2.08577311188091	-0.654135403623422	1.44775805596281	-0.4518264643248	0.651394003107768	0.999958123893525
ACIN1	4876.05436306026	-0.0475830189125963	0.0607222810322307	-0.783617118851971	0.433264807871026	0.999958123893525
ACKR2	2.07160682041488	-0.488618632469881	1.42266184480226	-0.343453811076092	0.731257083214483	0.999958123893525
ACKR3	5.56991309209825	-0.536708117653002	0.872343337447702	-0.615248715286002	0.538390480475325	0.999958123893525
ACKR4	18.3333737851168	0.148969790256839	0.4775492414462	0.311946449345626	0.755081221092188	0.999958123893525
ACLY	9768.90943975922	-0.0901391745314949	0.0617541550236046	-1.4596455007285	0.144387527273117	0.999958123893525
ACMSD	23.5250634076918	-0.409931863264918	0.412220762180396	-0.994447395363176	0.32000510365903	0.999958123893525
ACO1	1022.34253398723	-0.0950510573415861	0.0832472508572301	-1.1417921476422	0.253540427083289	0.999958123893525
ACO2	3128.1101115173	-0.0116809241542475	0.0699108415272623	-0.167083157620016	0.867304617997166	0.999958123893525
ACOT1	540.552104796891	-0.0798633140158491	0.102554506903701	-0.778740168784986	0.436132788769586	0.999958123893525
ACOT11	0.386049337562907	1.9994102870273	3.57927150134908	0.558608165453136	0.576429166086893	0.999958123893525
ACOT12	147.604248264131	-0.00144463328704205	0.171500893985053	-0.00842347379931418	0.993279119787203	0.999958123893525
ACOT13	1331.93611610085	-0.0371703888956056	0.088300867405294	-0.420951571460748	0.673790445624228	0.999958123893525
ACOT2	305.358576588329	0.0188017560305425	0.134644975890921	0.1396394919761	0.888944836215054	0.999958123893525
ACOT4	26.328465022428	0.036329461406952	0.387069975567362	0.0938576063764719	0.925222270329746	0.999958123893525
ACOT6	1.56353002291272	2.84258901029343	1.85948459025987	1.52869726653457	0.126339510266219	0.999958123893525
ACOT7	778.627595749823	0.0183953123520594	0.104195434961587	0.176546240810272	0.859864824226809	0.999958123893525
ACOT8	360.999562935888	-0.104698355565728	0.127963487147659	-0.818189296802417	0.413249105795177	0.999958123893525
ACOT9	343.78344089628	-0.038513917040043	0.122751461873831	-0.313755261665471	0.753706925712689	0.999958123893525
ACOX1	1547.38927180329	0.0348370333122377	0.0703438534357312	0.495239194481521	0.620431286862626	0.999958123893525
ACOX2	0.577135553176435	-1.36457195697964	2.66941967977282	-0.511186744939175	0.609220299313593	0.999958123893525
ACOX3	485.461895397398	0.104625681033399	0.106041681006625	0.986646760407943	0.323815838254599	0.999958123893525
ACOXL	43.5722328352964	0.00635285778364375	0.305310689925789	0.0208078458870468	0.983398938982214	0.999958123893525
ACOXL-AS1	1.59364262412222	1.02142279110509	1.67368035444191	0.610285463645586	0.541672724531681	0.999958123893525
ACP1	3727.97416000357	0.0565139319980995	0.0619942706462841	0.91159927214156	0.36197970569438	0.999958123893525
ACP2	236.952656306492	-0.179365669716457	0.137814280589307	-1.30150278294435	0.193086412557479	0.999958123893525
ACP3	15.512814114545	-0.946017671413801	0.517873178609178	-1.82673617883526	0.067739445797291	0.999958123893525
ACP4	129.834255744354	0.0363970239933722	0.192717629280717	0.188861933021994	0.850201029638477	0.999958123893525
ACP5	87.8321880672161	-0.0814689105451948	0.234003409796498	-0.348152664168632	0.727725535030264	0.999958123893525
ACP6	95.1749996769259	0.137064508036162	0.218875581487155	0.626221102897245	0.531169927423682	0.999958123893525
ACRBP	89.1209136930376	0.0186774604475791	0.223171793484685	0.0836909546495213	0.933302149058691	0.999958123893525
ACRV1	17.6641058053785	-0.0518296549701586	0.469898179175984	-0.110299756983624	0.912171649988071	0.999958123893525
ACSBG1	481.130658265151	-0.00634202791132074	0.119596802754598	-0.0530284068240021	0.957709274176981	0.999958123893525
ACSBG2	55.5053127411455	0.102172186210219	0.296128452377595	0.345026576777358	0.730074390779708	0.999958123893525
ACSF2	72.5145088456854	0.0674348527905887	0.23982888465847	0.281179028483661	0.778573088902764	0.999958123893525
ACSF3	3302.75110441965	-0.155181210610033	0.0746738065646889	-2.07812106746697	0.0376982097110563	0.999958123893525
ACSL1	1056.52079914509	-0.0686235551861753	0.0793487370787516	-0.864834875923333	0.387129425987516	0.999958123893525
ACSL3	2955.14857247865	-0.00560815544894486	0.0758742328665588	-0.0739138339468686	0.941078948062577	0.999958123893525
ACSL3-AS1	44.2883248556611	-0.0465096612790137	0.328567407879043	-0.141552875190029	0.887433192146379	0.999958123893525
ACSL4	1850.18229690037	-0.0162334491012023	0.0771542866189303	-0.210402426262851	0.833353599154099	0.999958123893525
ACSL5	1169.01664646508	0.0527691594362923	0.0816723655310913	0.646107885980161	0.518209488600123	0.999958123893525
ACSL6	2.17441932805429	0.116670522145262	1.3746007341686	0.0848759346951956	0.932360024066312	0.999958123893525
ACSM3	87.6433933997136	0.295228210301546	0.219829787957281	1.34298546636872	0.179276679944516	0.999958123893525
ACSM6	2.70773283776799	0.0633094252912663	1.24884506093988	0.0506943793681017	0.959569055506763	0.999958123893525
ACSS1	28.9206600492296	0.234616608981528	0.391202919677009	0.599731232004188	0.54868537015865	0.999958123893525
ACSS2	77.0223421974743	0.229003618700205	0.237416369080106	0.96456541555034	0.334762528791992	0.999958123893525
ACTA1	5.65520213617972	-0.462156334335425	0.929760213622494	-0.497070457053427	0.619139366976984	0.999958123893525
ACTA2	18.4282824756616	0.400750161087934	0.467723182145185	0.856810558865005	0.391549589285982	0.999958123893525
ACTA2-AS1	20.3882321748125	-0.221296301703455	0.456156528238929	-0.485132378917841	0.627582445320715	0.999958123893525
ACTB	66396.5225170022	-0.130022698190217	0.0542217212416863	-2.39798175367134	0.0164856864267263	0.950560637234698
ACTBP1	2.17505507749444	-0.946762301275437	1.7237149302457	-0.549256889676347	0.582829167940078	0.999958123893525
ACTBP10	21.4568305345587	0.000733838548797478	0.433944555517587	0.00169108827260707	0.998650707419445	0.999958123893525
ACTBP11	19.8964878093372	-1.04403400087171	0.500336978059795	-2.08666168333242	0.0369187271886301	0.999958123893525
ACTBP14	0.628679992694255	1.40626450352496	2.59885084684673	0.541110123819237	0.588431680659653	0.999958123893525
ACTBP15	1.05145859871346	-3.54322218881543	2.27706100377334	-1.55605062092932	0.119696055594604	0.999958123893525
ACTBP2	94.5240201173025	0.0455337946514486	0.241087730824414	0.188868153911206	0.850196153827223	0.999958123893525
ACTBP4	19.9907876245979	-0.357424869293653	0.460514488815807	-0.776142505771653	0.437664848745743	0.999958123893525
ACTBP6	0.740047620748388	1.72541180573354	2.63613918043726	0.65452227201727	0.512775382922193	0.999958123893525
ACTBP7	1.89049132641685	-1.02312502145676	1.50539182609188	-0.679640345937628	0.496732216602357	0.999958123893525
ACTBP8	6.17252532452377	-0.74626578768686	0.84972393865492	-0.878244984916124	0.379810784323556	0.999958123893525
ACTBP9	29.2716249946637	0.269984441742427	0.401492751956872	0.672451595767359	0.501296245340122	0.999958123893525
ACTG1	16929.7859358323	-0.0401467093362433	0.0686065380477539	-0.585173228071921	0.558431244340722	0.999958123893525
ACTG1P1	20.4467627707664	-0.0562989106934367	0.448035256953598	-0.125657322319318	0.900003185862577	0.999958123893525
ACTG1P10	77.1392014124516	-0.141221740253641	0.237032223391178	-0.595791315767986	0.551314645899701	0.999958123893525
ACTG1P11	3.88508136709796	-0.0374772947073649	1.1000282915032	-0.0340693916664195	0.972821816220967	0.999958123893525
ACTG1P12	8.03620063490159	0.286116048360229	0.729404662507027	0.392259692139647	0.694866342933288	0.999958123893525
ACTG1P14	22.7209540364385	-0.376367799629224	0.417483741134712	-0.901514867635957	0.367314632441843	0.999958123893525
ACTG1P15	0.287808176207643	-1.79052699838205	4.01422594973616	-0.446045394754057	0.655564455484145	0.999958123893525
ACTG1P16	1.15517576443191	-1.54913492708661	2.10049065427642	-0.737510982937585	0.460811666703714	0.999958123893525
ACTG1P17	27.9579493678757	-0.466703293931566	0.386675359326453	-1.20696414362817	0.227445953062331	0.999958123893525
ACTG1P2	1.49252678439224	-0.925128620956296	1.66348603067779	-0.556138497044877	0.578116179662864	0.999958123893525
ACTG1P20	121.304901969641	-0.115073543542386	0.203003058927057	-0.566856204781299	0.570811880985089	0.999958123893525
ACTG1P23	3.34031553181364	-0.27491286519505	1.10196296444364	-0.24947559406758	0.802992917308969	0.999958123893525
ACTG1P24	11.7770483978145	-0.461168703810223	0.601702169819555	-0.766440154185457	0.443414448176855	0.999958123893525
ACTG1P25	8.26510136192196	-0.763095507205654	0.735213501694612	-1.03792368536048	0.299305585570744	0.999958123893525
ACTG1P3	32.2457744442104	0.116366905332476	0.375141401621335	0.31019478209962	0.756412838253392	0.999958123893525
ACTG1P4	4.31567390937608	0.913479255826122	0.968514598914901	0.943175515216354	0.345591135051847	0.999958123893525
ACTG1P9	5.90631572878202	0.122460903535903	0.801699774405988	0.152751575396962	0.878594186693655	0.999958123893525
ACTG2	1.15783261740839	-2.47360295347329	2.14313197430134	-1.1542000134078	0.248418177094093	0.999958123893525
ACTL10	95.5554501314976	-0.0885465460082409	0.210540277872113	-0.420568201501216	0.674070417646021	0.999958123893525
ACTL6A	3203.88685473399	-0.0105017661097846	0.0634765700548459	-0.165443187946524	0.868595162941926	0.999958123893525
ACTL6B	0.477220250692925	-0.828695813932796	3.08616801315065	-0.268519345156061	0.788299586177326	0.999958123893525
ACTL7A	3.03056155516595	-0.558884611477458	1.22948341818367	-0.454568645019308	0.649419596573183	0.999958123893525
ACTL7B	0.429905967163379	-2.31437384108451	3.13056637957978	-0.739282787990322	0.45973529867392	0.999958123893525
ACTL8	0.731469973552476	1.71594913413597	2.46201108602001	0.696970514828147	0.485821246346971	0.999958123893525
ACTN1	2.08948317734596	0.858901745137079	1.45284371332454	0.591186606831682	0.554395395558767	0.999958123893525
ACTN3	2.13631205520324	2.51196160863795	1.5690979455828	1.60089535245994	0.109400099145904	0.999958123893525
ACTN4	1633.88578886827	0.0439955114586049	0.0759257255073315	0.57945460731036	0.562282466909177	0.999958123893525
ACTN4P1	1.16827944678352	2.46836452029678	2.11682860218242	1.16606725634373	0.243587254021448	0.999958123893525
ACTN4P2	0.293557532957066	1.66373804708108	3.98633456541781	0.4173603644597	0.676414841428231	0.999958123893525
ACTR10	1367.69314273004	0.0890482104573737	0.0781609565497229	1.13929274139224	0.25458107487453	0.999958123893525
ACTR1A	1454.75152198053	0.00634487178183264	0.0752435913411246	0.0843244144616584	0.932798501595693	0.999958123893525
ACTR1AP1	1.45489888753518	1.87069987846843	1.803798156987	1.03708936125823	0.299694212835234	0.999958123893525
ACTR1B	756.973074220334	-0.100797274247437	0.104608652344942	-0.96356536469912	0.335263878428581	0.999958123893525
ACTR2	9063.53496070988	0.016665358658831	0.0628985185349047	0.264956298606346	0.791043127596214	0.999958123893525
ACTR3	15184.4143391435	-0.0515368708625883	0.0637159971425926	-0.808852928209722	0.418599747474768	0.999958123893525
ACTR3-AS1	76.7981188095349	0.121100312272348	0.243171417095754	0.498003892557248	0.618481298581936	0.999958123893525
ACTR3B	294.297626616185	-0.172940752170362	0.125521174560628	-1.37778150001959	0.16827075949605	0.999958123893525
